Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Length1,Length2,Points,Pelo,Elo,pred_Pelo,pred_Elo
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,10,Ole Marius Ingvaldsen,Norway,63,2011,27,1985-10-02T00:00:00.000000,25.366187542778917,12,0,210.0,196.5,26.0,1325.0260818227487,1337.4489258555107,1300.0,1337.4489258555107
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,11,Kamil Stoch,Poland,40,2011,27,1987-05-25T00:00:00.000000,23.72347707049966,145,0,188.0,198.5,24.0,1347.6783683687509,1357.5279921935728,1300.0,1357.5279921935728
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,12,Anders Jacobsen,Norway,16,2011,27,1985-02-17T00:00:00.000000,25.987679671457904,117,0,179.5,204.5,22.0,1452.141581412173,1454.6126109615138,1300.0,1454.6126109615138
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,13,Denis Kornilov,Russia,29,2011,27,1986-08-17T00:00:00.000000,24.49281314168378,142,0,204.5,197.5,20.0,1270.3219600464745,1282.5632686887184,1300.0,1282.5632686887184
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,14,Olli Muotka,Finland,75,2011,27,1988-07-14T00:00:00.000000,22.584531143052704,22,0,203.5,194.5,18.0,1300.8483970910238,1310.0558712025536,1300.0,1310.0558712025536
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,15,Andrea Morassi,Italy,38,2011,27,1988-08-30T00:00:00.000000,22.455852156057496,64,0,207.5,190.0,16.0,1276.4475031775573,1285.9669207204918,1300.0,1285.9669207204918
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,16,Rune Velta,Norway,62,2011,27,1989-07-19T00:00:00.000000,21.571526351813826,10,0,190.5,197.0,15.0,1307.6164596381268,1314.0560570145187,1300.0,1314.0560570145187
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,17,Jakub Janda,Czechia,23,2011,27,1978-04-27T00:00:00.000000,32.799452429842574,283,0,196.5,187.5,14.0,1274.6424728472325,1281.9189918886368,1300.0,1281.9189918886368
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,18,Shohei Tochimoto,Japan,25,2011,27,1989-12-21T00:00:00.000000,21.14715947980835,80,0,204.5,175.0,13.0,1280.2149017702152,1285.9779285473846,1300.0,1285.9779285473846
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,19,Robert Kranjec,Slovenia,39,2011,27,1981-07-16T00:00:00.000000,29.579739904175224,221,0,155.0,210.5,12.0,1509.591655386494,1500.7824064323534,1300.0,1500.7824064323534
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,20,Noriaki Kasai,Japan,30,2011,27,1972-06-06T00:00:00.000000,38.68856947296372,445,0,177.5,190.5,11.0,1298.8847486023126,1301.1564874372914,1300.0,1301.1564874372914
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,21,Piotr Zyla,Poland,98,2011,27,1987-01-16T00:00:00.000000,24.076659822039698,42,0,201.5,181.5,10.0,1261.0486938505,1264.4380439930267,1300.0,1264.4380439930267
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,22,Emmanuel Chedal,France,26,2011,27,1983-01-15T00:00:00.000000,28.07939767282683,186,0,184.0,180.0,9.0,1357.7652529926918,1354.0582918669172,1300.0,1354.0582918669172
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,23,Andreas Stjernen,Norway,51,2011,27,1988-07-30T00:00:00.000000,22.54072553045859,13,0,191.0,166.0,8.0,1298.2082199377523,1296.9933421772996,1300.0,1296.9933421772996
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,24,Jurij Tepes,Slovenia,49,2011,27,1989-02-14T00:00:00.000000,21.9958932238193,43,0,186.0,165.0,7.0,1265.5196277569125,1265.1132586538233,1300.0,1265.1132586538233
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,25,Taku Takeuchi,Japan,33,2011,27,1987-05-20T00:00:00.000000,23.737166324435318,71,0,195.5,149.5,6.0,1227.4667268422727,1228.1212450795272,1300.0,1228.1212450795272
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,26,Lukas Hlava,Czechia,41,2011,27,1984-09-10T00:00:00.000000,26.425735797399042,65,0,175.5,164.5,5.0,1210.5602377681919,1210.9972389735765,1300.0,1210.9972389735765
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,27,Maximillian Mechler,Germany,52,2011,27,1984-01-03T00:00:00.000000,27.1129363449692,77,0,198.5,131.0,4.0,1241.5216944601877,1239.0095507462036,1300.0,1239.0095507462036
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,28,Vegard Sklett,Norway,65,2011,27,1986-02-10T00:00:00.000000,25.00752908966461,21,0,177.5,145.0,3.0,1272.8511472295268,1267.2995209010985,1300.0,1267.2995209010985
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,29,Felix Schoft,Germany,78,2011,27,1990-07-06T00:00:00.000000,20.607802874743324,31,0,179.5,137.0,2.0,1255.3843971577219,1249.7029327427808,1300.0,1249.7029327427808
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,30,Fumihisa Yumoto,Japan,32,2011,27,1984-04-23T00:00:00.000000,26.809034907597535,59,0,191.0,112.0,1.0,1290.1605736675597,1281.205822510659,1300.0,1281.205822510659
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,31,Borek Sedlak,Czechia,60,2011,27,1981-06-15T00:00:00.000000,29.66461327857632,64,0,174.5,0.0,144.3,1291.9375228644308,1281.698203039223,1300.0,1281.698203039223
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,32,Davide Bresadola,Italy,118,2011,27,1988-09-10T00:00:00.000000,22.425735797399042,4,0,170.5,0.0,142.9,1295.8561600126586,1284.2011043684415,1300.0,1284.2011043684415
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,33,Andreas Wank,Germany,79,2011,27,1988-02-18T00:00:00.000000,22.986995208761122,49,0,166.5,0.0,135.9,1248.9946701511149,1238.987364812463,1300.0,1238.987364812463
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,34,Jan Matura,Czechia,28,2011,27,1980-01-29T00:00:00.000000,31.041752224503764,156,0,155.5,0.0,134.3,1220.5234631637568,1210.9903415360498,1300.0,1210.9903415360498
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,35,Daiki Ito,Japan,15,2011,27,1985-12-27T00:00:00.000000,25.130732375085557,158,0,145.0,0.0,134.1,1363.1848251466306,1343.8571457966527,1300.0,1343.8571457966527
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,36,Jernej Damjan,Slovenia,94,2011,27,1983-05-28T00:00:00.000000,27.71526351813826,158,0,165.0,0.0,132.9,1250.3823173910741,1236.7649939247697,1300.0,1236.7649939247697
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,37,Tomaz Naglic,Slovenia,88,2011,27,1989-07-18T00:00:00.000000,21.574264202600958,4,0,146.0,0.0,111.2,1276.5858395958546,1260.2242258400254,1300.0,1260.2242258400254
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,38,Roman Koudelka,Czechia,24,2011,27,1989-07-09T00:00:00.000000,21.598904859685145,97,0,118.0,0.0,101.9,1342.4515869839788,1320.8704586692097,1300.0,1320.8704586692097
2011-02-13,Vikersund,Norway,M,225,Flying,0,World Cup,39,Michael Neumayer,Germany,27,2011,27,1979-01-15T00:00:00.000000,32.07939767282683,181,0,115.0,0.0,97.6,1360.301815800645,1336.446709707836,1300.0,1336.446709707836
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,1,Gregor Schlierenzauer,Austria,20,2011,35,1990-01-07T00:00:00.000000,21.190965092402465,129,0,219.0,226.0,100.0,1542.476669962901,1553.806186390065,1300.0,1553.806186390065
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,2,Thomas Morgenstern,Austria,2,2011,35,1986-10-30T00:00:00.000000,24.380561259411362,226,0,217.5,224.0,80.0,1461.641547302778,1476.0117874975117,1300.0,1476.0117874975117
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,3,Martin Koch,Austria,31,2011,35,1982-01-22T00:00:00.000000,29.149897330595483,243,0,210.0,222.5,60.0,1537.1937488900546,1546.4248124864125,1300.0,1546.4248124864125
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,4,Matti Hautamaeki,Finland,12,2011,35,1981-07-14T00:00:00.000000,29.675564681724847,306,0,213.0,215.0,50.0,1405.5376098642362,1420.829482672328,1300.0,1420.829482672328
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,5,Anders Bardal,Norway,19,2011,35,1982-08-24T00:00:00.000000,28.56399726214921,216,0,200.0,224.5,45.0,1333.8749798649205,1352.382803881169,1300.0,1352.382803881169
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,6,Simon Ammann,Switzerland,4,2011,35,1981-06-25T00:00:00.000000,29.727583846680357,282,0,212.0,213.5,40.0,1551.2469013655696,1556.282591525747,1300.0,1556.282591525747
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,7,Kamil Stoch,Poland,40,2011,35,1987-05-25T00:00:00.000000,23.813826146475016,151,0,206.5,213.5,36.0,1357.5279921935728,1372.2233385675595,1300.0,1372.2233385675595
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,8,Adam Malysz,Poland,5,2011,35,1977-12-03T00:00:00.000000,33.28678986995209,402,0,201.5,215.5,32.0,1531.604147065278,1535.2269636618767,1300.0,1535.2269636618767
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,9,Johan Remen Evensen,Norway,11,2011,35,1985-09-16T00:00:00.000000,25.50034223134839,72,0,210.0,205.5,29.0,1435.801616008918,1443.4197721169173,1300.0,1443.4197721169173
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,10,Bjørn Einar Romøren,Norway,21,2011,35,1981-04-01T00:00:00.000000,29.960301163586585,223,0,208.5,200.0,26.0,1392.2726882674594,1401.3103280635921,1300.0,1401.3103280635921
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,11,Andreas Kofler,Austria,3,2011,35,1984-05-17T00:00:00.000000,26.833675564681723,208,0,201.5,204.5,24.0,1385.3650386659126,1393.6472010117664,1300.0,1393.6472010117664
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,12,Jurij Tepes,Slovenia,49,2011,35,1989-02-14T00:00:00.000000,22.086242299794662,47,0,207.5,200.0,22.0,1265.1132586538233,1279.5704717108692,1300.0,1279.5704717108692
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,13,Daiki Ito,Japan,15,2011,35,1985-12-27T00:00:00.000000,25.22108145106092,164,0,202.5,201.5,20.0,1343.8571457966527,1352.3402650157327,1300.0,1352.3402650157327
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,14,Tom Hilde,Norway,14,2011,35,1987-09-22T00:00:00.000000,23.485284052019164,129,0,201.5,200.0,18.0,1418.227349370501,1421.000071647904,1300.0,1421.000071647904
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,15,Anders Jacobsen,Norway,16,2011,35,1985-02-17T00:00:00.000000,26.078028747433265,123,0,190.5,206.5,16.0,1454.6126109615138,1454.091719902702,1300.0,1454.091719902702
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,16,Robert Kranjec,Slovenia,39,2011,35,1981-07-16T00:00:00.000000,29.67008898015058,227,0,212.0,207.5,15.0,1500.7824064323534,1496.5600929154018,1300.0,1496.5600929154018
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,17,Severin Freund,Germany,36,2011,35,1988-05-11T00:00:00.000000,22.850102669404517,57,0,192.0,202.0,14.0,1310.5259895404943,1316.35899928225,1300.0,1316.35899928225
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,18,Wolfgang Loitzl,Austria,22,2011,35,1980-01-13T00:00:00.000000,31.175906913073238,306,0,198.5,191.0,13.0,1429.1583197495318,1426.5809270056413,1300.0,1426.5809270056413
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,19,Jernej Damjan,Slovenia,94,2011,35,1983-05-28T00:00:00.000000,27.80561259411362,163,0,198.5,192.5,12.0,1236.7649939247697,1244.6413384517216,1300.0,1244.6413384517216
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,20,Stefan Thurnbichler,Austria,81,2011,35,1984-03-02T00:00:00.000000,27.041752224503764,50,0,198.0,192.5,11.0,1325.7629253822408,1327.1307571966388,1300.0,1327.1307571966388
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,21,Peter Prevc,Slovenia,18,2011,35,1992-09-20T00:00:00.000000,18.48870636550308,42,0,196.0,193.5,10.0,1300.0,1301.7727318935051,1300.0,1301.7727318935051
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,22,Sebastian Colloredo,Italy,37,2011,35,1987-09-09T00:00:00.000000,23.520876112251884,115,0,192.5,193.5,9.0,1234.3139717689396,1238.8020774775894,1300.0,1238.8020774775894
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,23,Jan Matura,Czechia,28,2011,35,1980-01-29T00:00:00.000000,31.132101300479125,161,0,197.5,184.5,8.0,1210.9903415360498,1215.6064041260406,1300.0,1215.6064041260406
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,24,Roman Koudelka,Czechia,24,2011,35,1989-07-09T00:00:00.000000,21.689253935660506,103,0,180.0,198.5,7.0,1320.8704586692097,1317.835571399198,1300.0,1317.835571399198
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,25,Dejan Judez,Slovenia,265,2011,35,1990-08-02T00:00:00.000000,20.62422997946612,1,0,195.0,194.5,6.0,1300.0,1297.068612043318,1300.0,1297.068612043318
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,26,Piotr Zyla,Poland,98,2011,35,1987-01-16T00:00:00.000000,24.16700889801506,48,0,190.5,190.5,5.0,1264.4380439930267,1262.470828849416,1300.0,1262.470828849416
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,27,Michael Neumayer,Germany,27,2011,35,1979-01-15T00:00:00.000000,32.16974674880219,184,0,180.0,193.0,4.0,1336.446709707836,1328.9230913570082,1300.0,1328.9230913570082
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,28,Jakub Janda,Czechia,23,2011,35,1978-04-27T00:00:00.000000,32.889801505817935,289,0,194.5,179.0,3.0,1281.9189918886368,1276.5556337771254,1300.0,1276.5556337771254
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,29,Olli Muotka,Finland,75,2011,35,1988-07-14T00:00:00.000000,22.67488021902806,28,0,187.0,175.0,2.0,1310.0558712025536,1301.8053487486231,1300.0,1301.8053487486231
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,30,Stefan Hula,Poland,45,2011,35,1986-09-29T00:00:00.000000,24.465434633812457,83,0,190.0,173.5,1.0,1249.4594820240093,1243.6673764387826,1300.0,1243.6673764387826
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,31,Manuel Fettner,Austria,17,2011,35,1985-06-17T00:00:00.000000,25.749486652977414,93,0,173.5,0.0,166.6,1270.6473531268327,1262.4311560714314,1300.0,1262.4311560714314
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,32,Maximillian Mechler,Germany,52,2011,35,1984-01-03T00:00:00.000000,27.203285420944557,78,0,175.0,0.0,162.6,1239.0095507462036,1231.4689957899297,1300.0,1231.4689957899297
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,33,Tomasz Byrt,Poland,110,2011,35,1993-01-25T00:00:00.000000,18.140999315537304,11,0,178.5,0.0,160.1,1285.816013588279,1274.3374942894995,1300.0,1274.3374942894995
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,34,Mitja Meznar,Slovenia,68,2011,35,1988-06-30T00:00:00.000000,22.713210130047912,51,0,172.0,0.0,155.5,1279.5960236189173,1267.3162106928435,1300.0,1267.3162106928435
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,35,Ole Marius Ingvaldsen,Norway,63,2011,35,1985-10-02T00:00:00.000000,25.456536618754278,14,0,180.5,0.0,155.0,1337.4489258555107,1320.4551787628477,1300.0,1320.4551787628477
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,36,Anssi Koivuranta,Finland,59,2011,35,1988-07-03T00:00:00.000000,22.704996577686515,19,0,173.5,0.0,152.9,1300.0,1284.1322824553029,1300.0,1284.1322824553029
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,37,Kalle Keituri,Finland,42,2011,35,1984-04-25T00:00:00.000000,26.89390828199863,72,0,167.5,0.0,149.8,1308.3513330128287,1290.7970401369384,1300.0,1290.7970401369384
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,38,Pavel Karelin,Russia,43,2011,35,1990-04-27T00:00:00.000000,20.889801505817932,76,0,160.0,0.0,148.1,1296.9040008598308,1278.8728799478815,1300.0,1278.8728799478815
2011-03-18,Planica,Slovenia,M,215,Flying,0,World Cup,39,Andrea Morassi,Italy,38,2011,35,1988-08-30T00:00:00.000000,22.546201232032853,68,0,169.5,0.0,144.6,1285.9669207204918,1267.42310632155,1300.0,1267.42310632155
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,1,Kamil Stoch,Poland,40,2011,36,1987-05-25T00:00:00.000000,23.81930184804928,152,0,215.5,0.0,100.0,1372.2233385675595,1389.3349684375517,1300.0,1389.3349684375517
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,2,Robert Kranjec,Slovenia,39,2011,36,1981-07-16T00:00:00.000000,29.675564681724847,228,0,224.5,0.0,80.0,1496.5600929154018,1506.8376837285136,1300.0,1506.8376837285136
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,3,Adam Malysz,Poland,5,2011,36,1977-12-03T00:00:00.000000,33.29226557152635,403,0,216.0,0.0,60.0,1535.2269636618767,1542.7408865460725,1300.0,1542.7408865460725
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,4,Gregor Schlierenzauer,Austria,20,2011,36,1990-01-07T00:00:00.000000,21.196440793976727,130,0,205.5,0.0,50.0,1553.806186390065,1559.4237203367627,1300.0,1559.4237203367627
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,5,Anders Bardal,Norway,19,2011,36,1982-08-24T00:00:00.000000,28.569472963723477,217,0,204.5,0.0,45.0,1352.382803881169,1365.7245462928163,1300.0,1365.7245462928163
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,6,Severin Freund,Germany,36,2011,36,1988-05-11T00:00:00.000000,22.85557837097878,58,0,206.0,0.0,40.0,1316.35899928225,1330.2063375465027,1300.0,1330.2063375465027
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,7,Thomas Morgenstern,Austria,2,2011,36,1986-10-30T00:00:00.000000,24.386036960985624,227,0,201.0,0.0,36.0,1476.0117874975117,1481.2960439657136,1300.0,1481.2960439657136
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,8,Wolfgang Loitzl,Austria,22,2011,36,1980-01-13T00:00:00.000000,31.1813826146475,307,0,201.0,0.0,32.0,1426.5809270056413,1432.917508485622,1300.0,1432.917508485622
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,9,Johan Remen Evensen,Norway,11,2011,36,1985-09-16T00:00:00.000000,25.505817932922657,73,0,195.5,0.0,29.0,1443.4197721169173,1447.8085735673487,1300.0,1447.8085735673487
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,10,Martin Koch,Austria,31,2011,36,1982-01-22T00:00:00.000000,29.155373032169745,244,0,193.0,0.0,26.0,1546.4248124864125,1545.2688547099865,1300.0,1545.2688547099865
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,11,Emmanuel Chedal,France,26,2011,36,1983-01-15T00:00:00.000000,28.175222450376452,190,0,194.5,0.0,24.0,1354.0582918669172,1360.2650631969743,1300.0,1360.2650631969743
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,12,Bjørn Einar Romøren,Norway,21,2011,36,1981-04-01T00:00:00.000000,29.965776865160848,224,0,192.0,0.0,22.0,1401.3103280635921,1404.118211893043,1300.0,1404.118211893043
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,13,Jan Matura,Czechia,28,2011,36,1980-01-29T00:00:00.000000,31.137577002053387,162,0,190.0,0.0,20.0,1215.6064041260406,1225.6164629679902,1300.0,1225.6164629679902
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,14,Manuel Fettner,Austria,17,2011,36,1985-06-17T00:00:00.000000,25.754962354551676,94,0,198.5,0.0,18.0,1262.4311560714314,1269.2992507941613,1300.0,1269.2992507941613
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,15,Daiki Ito,Japan,15,2011,36,1985-12-27T00:00:00.000000,25.22655715263518,165,0,194.5,0.0,16.0,1352.3402650157327,1353.923707832253,1300.0,1353.923707832253
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,16,Simon Ammann,Switzerland,4,2011,36,1981-06-25T00:00:00.000000,29.73305954825462,283,0,183.0,0.0,15.0,1556.282591525747,1547.693982196425,1300.0,1547.693982196425
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,17,Peter Prevc,Slovenia,18,2011,36,1992-09-20T00:00:00.000000,18.494182067077343,43,0,181.5,0.0,14.0,1301.7727318935051,1303.3539772137067,1300.0,1303.3539772137067
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,18,Pavel Karelin,Russia,43,2011,36,1990-04-27T00:00:00.000000,20.895277207392198,77,0,174.5,0.0,13.0,1278.8728799478815,1280.3118005942013,1300.0,1280.3118005942013
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,19,Roman Koudelka,Czechia,24,2011,36,1989-07-09T00:00:00.000000,21.69472963723477,104,0,169.5,0.0,12.0,1317.835571399198,1316.3262475759948,1300.0,1316.3262475759948
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,20,Tom Hilde,Norway,14,2011,36,1987-09-22T00:00:00.000000,23.49075975359343,130,0,172.0,0.0,11.0,1421.000071647904,1413.4823354995597,1300.0,1413.4823354995597
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,21,Jurij Tepes,Slovenia,49,2011,36,1989-02-14T00:00:00.000000,22.091718001368925,48,0,159.5,0.0,10.0,1279.5704717108692,1277.4501999789306,1300.0,1277.4501999789306
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,22,Ole Marius Ingvaldsen,Norway,63,2011,36,1985-10-02T00:00:00.000000,25.46201232032854,15,0,152.5,0.0,9.0,1320.4551787628477,1315.2964693966355,1300.0,1315.2964693966355
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,23,Andreas Kofler,Austria,3,2011,36,1984-05-17T00:00:00.000000,26.83915126625599,209,0,163.5,0.0,8.0,1393.6472010117664,1383.8780528556113,1300.0,1383.8780528556113
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,24,Jernej Damjan,Slovenia,94,2011,36,1983-05-28T00:00:00.000000,27.811088295687885,164,0,150.5,0.0,7.0,1244.6413384517216,1240.514599292023,1300.0,1240.514599292023
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,25,Michael Neumayer,Germany,27,2011,36,1979-01-15T00:00:00.000000,32.17522245037645,185,0,147.0,0.0,6.0,1328.9230913570082,1319.8428121468853,1300.0,1319.8428121468853
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,26,Anssi Koivuranta,Finland,59,2011,36,1988-07-03T00:00:00.000000,22.71047227926078,20,0,141.0,0.0,5.0,1284.1322824553029,1275.9278329198814,1300.0,1275.9278329198814
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,27,Stefan Hula,Poland,45,2011,36,1986-09-29T00:00:00.000000,24.470910335386723,84,0,134.0,0.0,4.0,1243.6673764387826,1236.0538342860307,1300.0,1236.0538342860307
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,28,Anders Jacobsen,Norway,16,2011,36,1985-02-17T00:00:00.000000,26.083504449007528,124,0,128.0,0.0,3.0,1454.091719902702,1435.6530455320762,1300.0,1435.6530455320762
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,29,Matti Hautamaeki,Finland,12,2011,36,1981-07-14T00:00:00.000000,29.68104038329911,307,0,119.0,0.0,2.0,1420.829482672328,1402.7353800243234,1300.0,1402.7353800243234
2011-03-20,Planica,Slovenia,M,215,Flying,0,World Cup,30,Denis Kornilov,Russia,29,2011,36,1986-08-17T00:00:00.000000,24.588637919233403,147,0,134.0,0.0,1.0,1282.5632686887184,1269.7249970012044,1300.0,1269.7249970012044
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Vegard Swensen,Norway,119,2011,0,1986-10-22T00:00:00.000000,24.309377138945926,1,0,148.5,0.0,120.2,1284.0958603871904,1286.4814813291118,1284.0958603871904,1286.4814813291118
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Andreas Kofler,Austria,3,2011,0,1984-05-17T00:00:00.000000,26.83915126625599,209,0,163.5,0.0,8.0,1383.8780528556113,1371.2963449272695,1383.8780528556113,1371.2963449272695
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Jakub Kot,Poland,90,2011,0,1990-01-19T00:00:00.000000,20.971937029431896,4,0,135.5,0.0,112.8,1255.5100058810365,1262.183504998881,1255.5100058810365,1262.183504998881
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Ole Marius Ingvaldsen,Norway,63,2011,0,1985-10-02T00:00:00.000000,25.46201232032854,15,0,152.5,0.0,9.0,1315.2964693966355,1313.0019989871403,1315.2964693966355,1313.0019989871403
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Piotr Zyla,Poland,98,2011,0,1987-01-16T00:00:00.000000,24.16700889801506,48,0,190.5,190.5,5.0,1262.470828849416,1268.1002045220037,1262.470828849416,1268.1002045220037
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Martin Koch,Austria,31,2011,0,1982-01-22T00:00:00.000000,29.155373032169745,244,0,193.0,0.0,26.0,1545.2688547099865,1508.4785265034884,1545.2688547099865,1508.4785265034884
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Anssi Koivuranta,Finland,59,2011,0,1988-07-03T00:00:00.000000,22.71047227926078,20,0,141.0,0.0,5.0,1275.9278329198814,1279.5386579818992,1275.9278329198814,1279.5386579818992
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Andrea Morassi,Italy,38,2011,0,1988-08-30T00:00:00.000000,22.546201232032853,68,0,169.5,0.0,144.6,1267.42310632155,1272.3096403733175,1267.42310632155,1272.3096403733175
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Bjørn Einar Romøren,Norway,21,2011,0,1981-04-01T00:00:00.000000,29.965776865160848,224,0,192.0,0.0,22.0,1404.118211893043,1388.5004801090865,1404.118211893043,1388.5004801090865
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Andreas Stjernen,Norway,51,2011,0,1988-07-30T00:00:00.000000,22.54072553045859,13,0,191.0,166.0,8.0,1296.9933421772996,1297.4443408507047,1296.9933421772996,1297.4443408507047
2011-05-01,Summer,Break,M,0,Offseason,0,Offseason,0,Pavel Karelin,Russia,43,2011,0,1990-04-27T00:00:00.000000,20.895277207392198,77,0,174.5,0.0,13.0,1280.3118005942013,1283.265030505071,1280.3118005942013,1283.265030505071
