Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo
1336.0535068110792,,,1310.1357912537571,1284.470024214099,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,31,Selina Freitag,Germany,338,2020,16,2001-05-19T00:00:00.000000,18.765229295003422,18,0,1350.988936860888,,,1330.184986613247,1284.470024214099,
1325.2676023240267,,,1269.4696648865395,1340.7326215065484,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,32,Luisa Görlich,Germany,240,2020,16,1998-12-21T00:00:00.000000,21.17453798767967,28,0,1341.3859133518224,,,1286.624129910776,1340.7326215065484,
1175.4548625015898,,,1186.3923605809307,1150.8667858011113,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,33,Julia Kykkänen,Finland,11,2020,16,1994-04-17T00:00:00.000000,25.853524982888434,135,0,1179.8106861833814,,,1195.3143866619016,1150.8667858011113,
1310.402159930013,,,1241.8450696629232,1314.6213853949107,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,34,Julia Clair,France,33,2020,16,1994-03-20T00:00:00.000000,25.930184804928132,99,0,1329.5779473625025,,,1261.381375594605,1314.6213853949107,
1281.4457937327968,,,1272.7644842696914,,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,35,Kristina Prokopieva,Russia,361,2020,16,2000-07-16T00:00:00.000000,19.60574948665298,1,0,1300.0,,,1300.0,,
1279.3720757840788,,,1269.978769983977,,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,36,Jessica Malsiner,Italy,357,2020,16,2002-09-23T00:00:00.000000,17.418206707734427,2,0,1300.0,,,1300.0,,
1184.6675430922064,,,1150.9382149923224,1246.2728036897915,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,37,Elena Runggaldier,Italy,39,2020,16,1990-07-10T00:00:00.000000,29.623545516769337,138,0,1198.7777285349443,,,1168.041545317366,1246.2728036897915,
1275.224639886643,,,1264.4073414125485,,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,38,Klara Ulrichova,Czechia,388,2020,16,2004-05-14T00:00:00.000000,15.7782340862423,2,0,1300.0,,,1300.0,,
1250.276956249326,,,1235.1463441344551,1252.411378996052,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,39,Jerneja Brecl,Slovenia,281,2020,16,2001-08-09T00:00:00.000000,18.54072553045859,36,0,1274.8897433951447,,,1269.6453547454685,1252.411378996052,
1141.7473692548915,,,1193.5588631255841,1126.6091574976429,,2020-02-23,Ljubno,Slovenia,L,94,Normal,0,World Cup,40,Karolina Indrackova,Czechia,50,2020,16,1997-08-26T00:00:00.000000,22.494182067077343,19,0,1159.0905241010948,,,1225.4459493392567,1126.6091574976429,
1789.3247701545836,,,1731.6909977474802,1624.2158188122785,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,1,Sara Takanashi,Japan,3,2020,17,1996-10-08T00:00:00.000000,23.416837782340863,157,0,1777.4622386843305,,,1731.6909977474802,1605.1487068854804,
1865.5052292391645,,,1759.5668614963856,1699.8392899608464,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,2,Maren Lundby,Norway,9,2020,17,1994-09-07T00:00:00.000000,25.503080082135522,154,0,1859.3800889398703,,,1759.5668614963856,1689.0656409126223,
1581.9997449442758,,,1483.4767120698948,1510.7013755463447,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,3,Silje Opseth,Norway,221,2020,17,1999-04-28T00:00:00.000000,20.865160848733744,74,0,1560.9708282353245,,,1483.4767120698948,1486.441113675312,
1730.7986456471206,,,1679.9537316267745,1584.8864740752604,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,4,Katharina Schmid,Germany,13,2020,17,1996-05-23T00:00:00.000000,23.79466119096509,149,0,1722.2214535621235,,,1679.9537316267745,1570.5424495872587,
1665.668097407166,,,1610.3795318893467,1521.3137804638618,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,5,Nika Kriznar,Slovenia,266,2020,17,2000-03-09T00:00:00.000000,20.0,74,0,1655.137350182719,,,1610.3795318893467,1503.6275987291285,
1748.4128082395846,,,1668.0076031491662,1591.3267546046895,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,6,Eva Pinkelnig,Austria,14,2020,17,1988-05-27T00:00:00.000000,31.783709787816562,85,0,1745.2510667243725,,,1668.0076031491662,1582.976238991368,
1612.5287927842612,,,1536.7552457272416,1516.3161576170041,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,7,Ema Klinec,Slovenia,89,2020,17,1998-07-02T00:00:00.000000,21.686516084873375,72,0,1602.693763256753,,,1536.7552457272416,1503.6110145566734,
1686.0363305494914,,,1606.4327968635703,1588.194719566308,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,8,Daniela Iraschko-Stolz,Austria,7,2020,17,1983-11-21T00:00:00.000000,36.2984257357974,123,0,1683.486362574511,,,1606.4327968635703,1584.9879845748444,
1768.7193104890957,,,1679.690352643184,1611.4072849508282,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,9,Chiara Kreuzer,Austria,21,2020,17,1997-07-18T00:00:00.000000,22.642026009582477,130,0,1773.234820592126,,,1679.690352643184,1612.8556404854883,
1547.6720511094825,,,1536.4897483604454,1383.2158971276717,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,10,Lara Malsiner,Italy,253,2020,17,2000-04-14T00:00:00.000000,19.901437371663246,62,0,1539.6347978877911,,,1536.4897483604454,1364.4473189781027,
1555.069870842386,,,1522.8942387241293,1427.4464496207393,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,11,Jacqueline Seifriedsberger,Austria,18,2020,17,1991-01-20T00:00:00.000000,29.13347022587269,138,0,1549.8384466784532,,,1522.8942387241293,1416.3449147405197,
1636.6765736215027,,,1587.8436782568688,1507.4928117273769,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,12,Juliane Seyfarth,Germany,63,2020,17,1990-02-19T00:00:00.000000,30.050650239561943,132,0,1639.6688541607562,,,1587.8436782568688,1507.6094566043414,
1490.3164487689264,,,1458.3297512370257,1397.5342745567466,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,13,Anna Odine Strøm,Norway,44,2020,17,1998-04-17T00:00:00.000000,21.894592744695412,77,0,1484.4639395366125,,,1458.3297512370257,1388.661395085284,
1562.3927581680518,,,1518.1951746699976,1425.5460338175772,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,14,Nozomi Maruyama,Japan,222,2020,17,1998-06-02T00:00:00.000000,21.768651608487335,43,0,1564.4186416165392,,,1518.1951746699976,1422.5294220378046,
1302.124771912084,,,1284.2175845980776,1265.6269505286302,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,15,Josephine Pagnier,France,280,2020,17,2002-06-04T00:00:00.000000,17.763175906913073,22,0,1285.8987755397707,,,1284.2175845980776,1247.9497093802024,
1460.0821246656503,,,1433.503366716689,1412.3495158778721,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,16,Irina Avvakumova,Russia,6,2020,17,1991-09-14T00:00:00.000000,28.484599589322382,128,0,1459.6427561454373,,,1433.503366716689,1414.7967581930993,
1335.621729275121,,,1269.4696648865395,1345.6774706682838,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,16,Luisa Görlich,Germany,240,2020,17,1998-12-21T00:00:00.000000,21.215605749486652,29,0,1325.2676023240267,,,1269.4696648865395,1340.7326215065484,
1397.979627817048,,,1396.1776658214676,1311.2702831366494,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,18,Yuka Seto,Japan,32,2020,17,1997-02-22T00:00:00.000000,23.041752224503764,103,0,1395.8973539872707,,,1396.1776658214676,1306.6920469607287,
1290.484595801767,,,1290.252170766635,1194.6554563522184,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,19,Daniela Haralambie,Romania,43,2020,17,1997-08-14T00:00:00.000000,22.56810403832991,95,0,1282.3072399630335,,,1290.252170766635,1181.0318515878525,
1315.3227584270494,,,1308.333636684763,1252.1041568757141,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,20,Katra Komar,Slovenia,284,2020,17,2001-05-16T00:00:00.000000,18.8145106091718,30,0,1311.2298657957874,,,1308.333636684763,1246.7742613729686,
1344.3894903622518,,,1337.9765510005755,1287.5548911770356,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,21,Svenja Würth,Germany,22,2020,17,1993-08-20T00:00:00.000000,26.55167693360712,95,0,1344.7709663354929,,,1337.9765510005755,1288.6952899420805,
1375.793066133673,,,1409.3925746459408,1235.7025131243379,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,22,Spela Rogelj,Slovenia,19,2020,17,1994-11-08T00:00:00.000000,25.333333333333332,155,0,1380.8941685296857,,,1409.3925746459408,1234.199002797921,
1298.6597662829038,,,,1292.7771673022457,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,23,Sophie Sorschag,Kosovo,371,2020,17,1998-11-14T00:00:00.000000,21.31690622861054,1,0,1300.0,,,,1300.0,
1188.695027745165,,,1150.9382149923224,1241.6840550949614,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,24,Elena Runggaldier,Italy,39,2020,17,1990-07-10T00:00:00.000000,29.66461327857632,139,0,1184.6675430922064,,,1150.9382149923224,1246.2728036897915,
1459.8579431437406,,,1445.9308870642792,1347.4839241022057,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,25,Sofya Tikhonova,Russia,27,2020,17,1998-11-16T00:00:00.000000,21.311430527036276,119,0,1478.4436777241792,,,1445.9308870642792,1366.2665825557654,
1177.3270092763812,,,1191.0118039959323,1164.5615951684154,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,26,Oceane Avocat Gros,France,71,2020,17,1997-04-23T00:00:00.000000,22.87748117727584,41,0,1177.0037697783919,,,1191.0118039959323,1167.2444280356267,
1173.7930721658586,,,1186.3923605809307,1146.9952559914357,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,27,Julia Kykkänen,Finland,11,2020,17,1994-04-17T00:00:00.000000,25.894592744695412,136,0,1175.4548625015898,,,1186.3923605809307,1150.8667858011113,
1297.9636868459668,,,1241.8450696629232,1293.506757903971,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,28,Julia Clair,France,33,2020,17,1994-03-20T00:00:00.000000,25.971252566735114,100,0,1310.402159930013,,,1241.8450696629232,1314.6213853949107,
1286.2174585905962,,,,1277.829492883641,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,29,Astrid Norstedt,Sweden,399,2020,17,2001-06-19T00:00:00.000000,18.72142368240931,1,0,1300.0,,,,1300.0,
1128.3946938683807,,,1159.3517113658988,1207.528750496432,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,30,Guy-Lim Park,South Korea,256,2020,17,1999-02-27T00:00:00.000000,21.029431895961668,12,0,1134.0192484805739,,,1159.3517113658988,1225.134575705619,
1166.9664115692476,,,1201.4257833795366,1126.6862454066263,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,31,Ksenia Kablukova,Russia,249,2020,17,1998-06-16T00:00:00.000000,21.730321697467488,52,0,1177.0122480933887,,,1201.4257833795366,1139.659203044468,
1233.6427350294953,,,1235.1463441344551,1227.3214956297975,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,32,Jerneja Brecl,Slovenia,281,2020,17,2001-08-09T00:00:00.000000,18.581793292265573,37,0,1250.276956249326,,,1235.1463441344551,1252.411378996052,
1549.129163963298,,,1498.5922763092865,1519.9764374149988,,2020-03-09,Lillehammer,Norway,L,140,Large,0,World Cup,33,Yuki Ito,Japan,5,2020,17,1994-05-10T00:00:00.000000,25.831622176591374,153,0,1592.5147177383142,,,1498.5922763092865,1578.531956774031,
1873.3549811350188,,,1759.5668614963856,1712.1802353656844,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,1,Maren Lundby,Norway,9,2020,18,1994-09-07T00:00:00.000000,25.505817932922657,155,0,1865.5052292391645,,,1759.5668614963856,1699.8392899608464,
1602.9658526826015,,,1483.4767120698948,1534.4007227126158,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,2,Silje Opseth,Norway,221,2020,18,1999-04-28T00:00:00.000000,20.867898699520875,75,0,1581.9997449442758,,,1483.4767120698948,1510.7013755463447,
1776.6480624338537,,,1679.690352643184,1624.539305578145,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,3,Chiara Kreuzer,Austria,21,2020,18,1997-07-18T00:00:00.000000,22.644763860369608,131,0,1768.7193104890957,,,1679.690352643184,1611.4072849508282,
1755.2925746183114,,,1668.0076031491662,1603.4597163300734,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,4,Eva Pinkelnig,Austria,14,2020,18,1988-05-27T00:00:00.000000,31.786447638603697,86,0,1748.4128082395846,,,1668.0076031491662,1591.3267546046895,
1625.274666273324,,,1536.7552457272416,1532.0556375400379,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,5,Ema Klinec,Slovenia,89,2020,18,1998-07-02T00:00:00.000000,21.689253935660506,73,0,1612.5287927842612,,,1536.7552457272416,1516.3161576170041,
1734.456898429454,,,1679.9537316267745,1592.528822929096,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,6,Katharina Schmid,Germany,13,2020,18,1996-05-23T00:00:00.000000,23.797399041752225,150,0,1730.7986456471206,,,1679.9537316267745,1584.8864740752604,
1561.9439879562744,,,1498.5922763092865,1530.4185125234656,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,7,Yuki Ito,Japan,5,2020,18,1994-05-10T00:00:00.000000,25.83436002737851,154,0,1549.129163963298,,,1498.5922763092865,1519.9764374149988,
1785.8931243712937,,,1731.6909977474802,1623.9734629194218,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,8,Sara Takanashi,Japan,3,2020,18,1996-10-08T00:00:00.000000,23.419575633127995,158,0,1789.3247701545836,,,1731.6909977474802,1624.2158188122785,
1666.8087858904653,,,1610.3795318893467,1526.6586632527908,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,9,Nika Kriznar,Slovenia,266,2020,18,2000-03-09T00:00:00.000000,20.00273785078713,75,0,1665.668097407166,,,1610.3795318893467,1521.3137804638618,
1683.9000065039734,,,1606.4327968635703,1585.6184536306366,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,10,Daniela Iraschko-Stolz,Austria,7,2020,18,1983-11-21T00:00:00.000000,36.30116358658453,124,0,1686.0363305494914,,,1606.4327968635703,1588.194719566308,
1392.5516683003596,,,1409.3925746459408,1262.5350619550618,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,11,Spela Rogelj,Slovenia,19,2020,18,1994-11-08T00:00:00.000000,25.336071184120463,156,0,1375.793066133673,,,1409.3925746459408,1235.7025131243379,
1496.8555050260647,,,1458.3297512370257,1406.7196696865049,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,12,Anna Odine Strøm,Norway,44,2020,18,1998-04-17T00:00:00.000000,21.897330595482547,78,0,1490.3164487689264,,,1458.3297512370257,1397.5342745567466,
1561.8632869910848,,,1518.1951746699976,1429.5859710987593,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,13,Nozomi Maruyama,Japan,222,2020,18,1998-06-02T00:00:00.000000,21.77138945927447,44,0,1562.3927581680518,,,1518.1951746699976,1425.5460338175772,
1313.8791272868068,,,1241.8450696629232,1307.6071684694318,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,14,Julia Clair,France,33,2020,18,1994-03-20T00:00:00.000000,25.973990417522245,101,0,1297.9636868459668,,,1241.8450696629232,1293.506757903971,
1543.9967756085173,,,1536.4897483604454,1386.29406332459,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,15,Lara Malsiner,Italy,253,2020,18,2000-04-14T00:00:00.000000,19.904175222450377,63,0,1547.6720511094825,,,1536.4897483604454,1383.2158971276717,
1625.078431912782,,,1587.8436782568688,1496.5936223261076,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,16,Juliane Seyfarth,Germany,63,2020,18,1990-02-19T00:00:00.000000,30.053388090349074,133,0,1636.6765736215027,,,1587.8436782568688,1507.4928117273769,
1205.2167295919778,,,1150.9382149923224,1253.039978866412,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,17,Elena Runggaldier,Italy,39,2020,18,1990-07-10T00:00:00.000000,29.66735112936345,140,0,1188.695027745165,,,1150.9382149923224,1241.6840550949614,
1398.649076881401,,,1396.1776658214676,1313.7374774590212,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,18,Yuka Seto,Japan,32,2020,18,1997-02-22T00:00:00.000000,23.044490075290895,104,0,1397.979627817048,,,1396.1776658214676,1311.2702831366494,
1346.7612136529738,,,1337.9765510005755,1289.7534168025416,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,19,Svenja Würth,Germany,22,2020,18,1993-08-20T00:00:00.000000,26.55441478439425,96,0,1344.3894903622518,,,1337.9765510005755,1287.5548911770356,
1305.3183870147998,,,1284.2175845980776,1267.3538642802807,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,20,Josephine Pagnier,France,280,2020,18,2002-06-04T00:00:00.000000,17.765913757700204,23,0,1302.124771912084,,,1284.2175845980776,1265.6269505286302,
1334.4542283853232,,,1269.4696648865395,1337.3997387943384,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,21,Luisa Görlich,Germany,240,2020,18,1998-12-21T00:00:00.000000,21.218343600273784,30,0,1335.621729275121,,,1269.4696648865395,1345.6774706682838,
1297.9387833048597,,,,1287.0154477794329,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,22,Sophie Sorschag,Kosovo,371,2020,18,1998-11-14T00:00:00.000000,21.319644079397673,2,0,1298.6597662829038,,,,1292.7771673022457,
1445.7465319992325,,,1445.9308870642792,1334.050978922393,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,23,Sofya Tikhonova,Russia,27,2020,18,1998-11-16T00:00:00.000000,21.314168377823407,120,0,1459.8579431437406,,,1445.9308870642792,1347.4839241022057,
1309.327775997976,,,1308.333636684763,1245.090317446853,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,24,Katra Komar,Slovenia,284,2020,18,2001-05-16T00:00:00.000000,18.817248459958932,31,0,1315.3227584270494,,,1308.333636684763,1252.1041568757141,
1284.0886385630074,,,1290.252170766635,1190.120023945502,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,25,Daniela Haralambie,Romania,43,2020,18,1997-08-14T00:00:00.000000,22.57084188911704,96,0,1290.484595801767,,,1290.252170766635,1194.6554563522184,
1166.0372810311017,,,1201.4257833795366,1124.918932022693,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,26,Ksenia Kablukova,Russia,249,2020,18,1998-06-16T00:00:00.000000,21.73305954825462,53,0,1166.9664115692476,,,1201.4257833795366,1126.6862454066263,
1173.7528240718118,,,1191.0118039959323,1157.4649508746552,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,27,Oceane Avocat Gros,France,71,2020,18,1997-04-23T00:00:00.000000,22.88021902806297,42,0,1177.3270092763812,,,1191.0118039959323,1164.5615951684154,
1523.931478184654,,,1522.8942387241293,1393.9384189436955,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,28,Jacqueline Seifriedsberger,Austria,18,2020,18,1991-01-20T00:00:00.000000,29.136208076659823,139,0,1555.069870842386,,,1522.8942387241293,1427.4464496207393,
1222.6059451375215,,,1235.1463441344551,1210.0451740860126,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,29,Jerneja Brecl,Slovenia,281,2020,18,2001-08-09T00:00:00.000000,18.584531143052704,38,0,1233.6427350294953,,,1235.1463441344551,1227.3214956297975,
1269.7361600620404,,,,1253.5244963341345,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,30,Astrid Norstedt,Sweden,399,2020,18,2001-06-19T00:00:00.000000,18.72416153319644,2,0,1286.2174585905962,,,,1277.829492883641,
1119.1090501403544,,,1159.3517113658988,1186.9688870428145,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,31,Guy-Lim Park,South Korea,256,2020,18,1999-02-27T00:00:00.000000,21.032169746748803,13,0,1128.3946938683807,,,1159.3517113658988,1207.528750496432,
1160.0466007359003,,,1186.3923605809307,1128.7888284619305,,2020-03-10,Lillehammer,Norway,L,140,Large,0,World Cup,32,Julia Kykkänen,Finland,11,2020,18,1994-04-17T00:00:00.000000,25.897330595482547,137,0,1173.7930721658586,,,1186.3923605809307,1146.9952559914357,
1233.9493312703423,,,1235.7605353202948,1246.704062939577,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Virag Voros,Hungary,226,2020,0,1999-07-12T00:00:00.000000,20.618754277891856,10,0,1222.293330906285,,,1224.4241592003468,1237.298897575973,
1290.6167345243828,,,1313.3168746384429,1250.846619698662,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Irma Makhinia,Russia,401,2020,0,2002-09-06T00:00:00.000000,17.464750171115675,7,0,1288.9608641463326,,,1315.6669113393446,1242.1724937631318,
1626.3150055283772,,,1560.4678773340347,1542.7756855860412,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Iraschko-Stolz,Austria,7,2020,0,1983-11-21T00:00:00.000000,36.30116358658453,124,0,1683.9000065039734,,,1606.4327968635703,1585.6184536306366,
1249.964329716026,,,1300.0153322816382,1197.3291608877735,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Stepanka Ptackova,Czechia,350,2020,0,2002-03-18T00:00:00.000000,17.935660506502394,10,0,1241.134505548266,,,1300.0180379783978,1179.2107775150278,
1238.5254394347792,,,1231.6310530844105,,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Elisabeth Raudaschl,Austria,70,2020,0,1997-11-07T00:00:00.000000,22.255989048596852,27,0,1227.6769875703285,,,1219.5659448051888,,
1423.8845521993476,,,1424.0412540046373,1328.943332084034,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sofya Tikhonova,Russia,27,2020,0,1998-11-16T00:00:00.000000,21.314168377823407,120,0,1445.7465319992325,,,1445.9308870642792,1334.050978922393,
1669.2883636650358,,,1622.9606718827583,1548.6494994897314,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Katharina Schmid,Germany,13,2020,0,1996-05-23T00:00:00.000000,23.797399041752225,150,0,1734.456898429454,,,1679.9537316267745,1592.528822929096,
1284.2289246728772,,,1276.8498116292376,,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kristina Prokopieva,Russia,361,2020,0,2000-07-16T00:00:00.000000,19.60574948665298,1,0,1281.4457937327968,,,1272.7644842696914,,
1507.7019960021794,,,1409.762556597279,1468.2243979208192,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marita Kramer,Austria,299,2020,0,2001-10-25T00:00:00.000000,18.32991101984942,23,0,1544.3552894143288,,,1429.1324195262105,1497.9110563774345,
1302.5745457539463,,,1254.4670227096908,1314.8152087014737,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Kinga Rajda,Poland,252,2020,0,2000-12-22T00:00:00.000000,19.132101300479125,20,0,1303.028877357584,,,1246.4317914231658,1317.4296572958515,
1234.2150533668932,,,1244.874392514287,1223.5383979731107,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jerneja Brecl,Slovenia,281,2020,0,2001-08-09T00:00:00.000000,18.584531143052704,38,0,1222.6059451375215,,,1235.1463441344551,1210.0451740860126,
1383.8157229182182,,,1386.950308301259,1289.340398861137,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lisa Eder,Austria,337,2020,0,2001-08-12T00:00:00.000000,18.532511978097194,23,0,1398.6067328449626,,,1402.2944803544224,1287.459292777808,
1490.3417564569559,,,1489.4601029155099,1379.8476561021412,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jacqueline Seifriedsberger,Austria,18,2020,0,1991-01-20T00:00:00.000000,29.136208076659823,139,0,1523.931478184654,,,1522.8942387241293,1393.9384189436955,
1118.1139743408717,,,1128.6127163659855,1215.4385397337853,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Susanna Forsström,Finland,45,2020,0,1995-04-19T00:00:00.000000,24.807665982203968,28,0,1086.0164404010256,,,1098.3679016070419,1200.515929098571,
1286.4753427785563,,,1291.7143451516397,1206.6020203536768,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Haralambie,Romania,43,2020,0,1997-08-14T00:00:00.000000,22.57084188911704,96,0,1284.0886385630074,,,1290.252170766635,1190.120023945502,
1165.4852638666578,,,1209.5250336567465,1152.6177838729964,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Karolina Indrackova,Czechia,50,2020,0,1997-08-26T00:00:00.000000,22.494182067077343,19,0,1141.7473692548915,,,1193.5588631255841,1126.6091574976429,
1241.5763479458885,,,1297.6818569026007,1186.4451994909896,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maja Vtic,Slovenia,8,2020,0,1988-01-27T00:00:00.000000,31.863107460643395,133,0,1231.2662917010452,,,1297.272772826589,1166.4061170482232,
1304.5206289625798,,,1286.584946908366,1272.2507846382387,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Josephine Pagnier,France,280,2020,0,2002-06-04T00:00:00.000000,17.765913757700204,23,0,1305.3183870147998,,,1284.2175845980776,1267.3538642802807,
1224.0702164023853,,,1228.6583733760608,1270.8555315208273,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuka Kobayashi,Japan,60,2020,0,1994-05-16T00:00:00.000000,25.678302532511978,12,0,1210.6708428263357,,,1216.0686745600715,1265.7123900245026,
1274.2757360527344,,,,1260.4958218840143,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Astrid Norstedt,Sweden,399,2020,0,2001-06-19T00:00:00.000000,18.72416153319644,2,0,1269.7361600620404,,,,1253.5244963341345,
1507.3972592672396,,,1501.0162861063786,1373.3499538259016,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lara Malsiner,Italy,253,2020,0,2000-04-14T00:00:00.000000,19.904175222450377,63,0,1543.9967756085173,,,1536.4897483604454,1386.29406332459,
1329.2860941275246,,,1274.0492151535586,1331.7897779751877,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Luisa Görlich,Germany,240,2020,0,1998-12-21T00:00:00.000000,21.218343600273784,30,0,1334.4542283853232,,,1269.4696648865395,1337.3997387943384,
1383.8517153491907,,,1381.7510159482474,1311.676855840168,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuka Seto,Japan,32,2020,0,1997-02-22T00:00:00.000000,23.044490075290895,104,0,1398.649076881401,,,1396.1776658214676,1313.7374774590212,
1222.753030114932,,,1259.928697838987,1262.5609120183249,,2020-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Aki Matsuhashi,Japan,59,2020,0,1992-10-06T00:00:00.000000,27.263518138261464,6,0,1209.1212118999201,,,1252.8572915752789,1255.9540141392058,
