FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob,Race3_Prob
Ellinor Halonen,Ellinor Halonen,11105.0,Finland,False,True,False,0,1251.9632439806696,1264.590348148783,1270.7942537451297,1298.28712362757,1280.037294583631,1276.8921345903104,1291.4905472601874,1256.197890191239,1290.1910746233698,6,False,6,,0.0,0.0
Elina Vazhanina,Elina Vazhanina,-206926.0,Russia,False,False,False,0,1251.9240379327937,1260.553302938229,1286.5200867375302,1271.218806118733,1290.2854247198914,1294.9029952520416,1294.1694116690023,1281.755353275012,1263.5489506858744,1,False,1,0.0,,
Emma Klevenberg,Emma Klevenberg,10456.0,Norway,False,True,False,0,1251.667139451283,1267.0076344862637,1283.56500922732,1284.902025662573,1287.2266292572351,1290.6108547882511,1274.399893890754,1271.917371394549,1279.9817112727133,6,False,6,,0.0,0.0
Jenny Bjørkhaug,Jenny Bjørkhaug,11493.0,Norway,False,True,False,0,1251.6638765450712,1251.2160341036715,1283.046104048056,1272.651243223924,1272.8831709271526,1278.7573138550372,1274.399893890754,1282.4233002422188,1264.994024245008,6,False,6,,0.0,0.0
Hedda Romulslie,Hedda Romulslie,11448.0,Norway,False,True,False,0,1251.5616841932642,1251.1356891718954,1284.0763365549556,1271.6496146035256,1272.8831709271526,1278.7573138550372,1274.399893890754,1283.4436795897573,1264.005122372692,6,False,6,,0.0,0.0
Elle Sankey,Elle Sankey,11691.0,Australia,False,False,False,0,1251.5219822812664,1273.1521839907207,1294.871168642875,1281.9349139157894,1278.2896866131694,1299.1500139766722,1267.553255813403,1292.619841951386,1251.34359520279,3,False,3,0.0,,
Johanna Cavallin,Johanna Cavallin,3179.0,Sweden,False,True,False,0,1251.512070581128,1263.7148510153015,1288.3442466009597,1273.1085878148417,1288.710190983816,1286.3148612685136,1298.4229175354787,1275.6906068997205,1273.946220709115,6,False,6,,0.0,0.0
Julie Fulford,Julie Fulford,10993.0,Norway,False,True,False,0,1251.4069159385194,1249.4212697428848,1277.671465219123,1278.7148885731992,1272.8831709271526,1278.7573138550372,1274.399893890754,1275.4148998111286,1278.5182265532994,6,False,6,,0.0,0.0
Tatiyana Yakovleva,Tatiyana Yakovleva,5556.0,Russia,False,False,False,0,1251.3968960043094,1261.2279168932946,1287.5815870025624,1270.8115372970392,1289.885221933063,1292.2136596601072,1300.0,1277.8737326544376,1267.5060344253916,1,False,1,0.0,,
Dana Tikhomirova,Dana Tikhomirova,-206475.0,Russia,False,False,False,0,1251.3465860825995,1268.5842770540432,1285.94262758813,1282.3759540414749,1279.1728065690354,1284.6702633277537,1298.6581234599637,1270.388414669244,1278.624130898814,1,False,1,0.0,,
Inger Grini,Inger Grini,10986.0,Norway,False,True,False,0,1251.249339706961,1251.3387567211755,1287.311397426449,1269.849416163417,1272.8831709271526,1278.7573138550372,1274.399893890754,1285.439680556764,1263.4771305170443,6,False,6,,0.0,0.0
Lexie Madigan,Lexie Madigan,7351.0,USA,False,False,False,0,1251.2251054338865,1288.025346525472,1277.5212008048984,1289.6593691262967,1262.697877313596,1277.298896533776,1276.3029176553116,1276.019890723624,1268.692164378063,7,True,12,0.0,,
Lyubov Ushakova,Lyubov Ushakova,-205798.0,Russia,False,False,False,0,1251.0271629669817,1262.150927411676,1275.6183109122426,1283.6832788758318,1287.9720042509332,1286.4617076483073,1299.8324675118822,1266.1896460729677,1280.1502632720471,1,False,1,0.0,,
Maren Sofie Fremstad,Maren Sofie Fremstad,10939.0,Norway,False,True,False,0,1250.9546363744748,1248.4577526805692,1281.7026744369116,1271.217868654704,1272.8831709271526,1278.7573138550372,1274.399893890754,1279.991485200882,1264.4566413059938,6,False,6,,0.0,0.0
Marthe Olsen Katnosa,Marthe Olsen Katnosa,10976.0,Norway,False,True,False,0,1250.885871040634,1249.72955770231,1284.2785882787286,1269.849416163417,1272.8831709271526,1278.7573138550372,1274.399893890754,1283.8423104429285,1263.4771305170443,6,False,6,,0.0,0.0
Malena Sirekrok,Malena Sirekrok,10943.0,Norway,False,True,False,0,1250.83079040246,1248.270443810953,1278.225442132005,1272.9039686521498,1272.8831709271526,1278.7573138550372,1274.399893890754,1279.1255776963487,1267.5440965204175,6,False,6,,0.0,0.0
Karina Dumbrave,Karina Dumbrave,9307.0,Russia,False,False,False,0,1250.672202981155,1257.4692578873392,1283.294759422222,1281.106299680091,1290.9735108669847,1292.598071963008,1300.0,1276.2865639639183,1279.7499203636955,1,False,1,0.0,,
Isa Gjertsås Larsen,Isa Gjertsås Larsen,10982.0,Norway,False,True,False,0,1250.6438557068625,1251.3979599995382,1275.937845594599,1278.165047433191,1272.8831709271526,1278.7573138550372,1274.399893890754,1274.0816597142466,1271.6237683084569,6,False,6,,0.0,0.0
Anne Buchmann,Anne Buchmann,10854.0,Germany,False,True,False,0,1250.5349235694337,1250.6411938156953,1270.1188280823787,1279.1127512977002,1284.8754657263933,1294.3215106343798,1284.799590400511,1271.9738104354328,1266.364739514284,6,False,6,,0.0,0.0
Nikol Ilina,Nikol Ilina,-207244.0,Russia,False,False,False,0,1250.398850451744,1270.8799499713075,1286.1296201681537,1285.6214877088591,1277.3029389327633,1291.78075233692,1279.610574617156,1278.8631174721388,1268.182842140004,1,False,1,0.0,,
Vilma Elshaug-Torstad,Vilma Elshaug-Torstad,11465.0,Norway,False,True,False,0,1250.382170484004,1249.8545714750285,1284.0763365549556,1270.3722708535256,1272.8831709271526,1278.7573138550372,1274.399893890754,1283.4436795897573,1262.4731318513648,6,False,6,,0.0,0.0
Jordan Parent,Jordan Parent,9599.0,USA,False,False,False,0,1250.2608682675989,1281.598984951488,1289.4256454256554,1290.6703413755042,1270.535921815473,1286.7789092991216,1282.858405492218,1275.761887187483,1274.8418314753862,7,True,12,0.0,,
Dominika Lopit,Dominika Lopit,11772.0,Ukraine,False,False,False,0,1249.7334397125494,1269.8207984323062,1291.4591527430955,1282.2383526418728,1280.639439546802,1283.8216284361874,1297.32993612083,1276.7093598219706,1274.5722671333094,3,False,3,0.0,,
Astrid Horgen,Astrid Horgen,10493.0,Norway,False,True,False,0,1249.6453625710058,1254.8701351767877,1274.7705781907068,1286.4060138666669,1293.5475366193227,1294.0340383636567,1274.399893890754,1267.3861950073008,1286.3868489761849,6,False,6,,0.0,0.0
Kseniya Bentsler,Kseniya Bentsler,-205741.0,Russia,False,False,False,0,1249.612043025872,1265.944008341933,1285.5623013580423,1278.220341257857,1281.3134216656545,1294.5732714155204,1284.854946325894,1278.845145355614,1263.696815097925,1,False,1,0.0,,
Nea Kontinen,Nea Kontinen,11708.0,Finland,False,True,False,0,1249.587139021403,1278.127386213892,1279.0055072109442,1277.1033644934669,1275.4132902020904,1281.1783290055037,1274.399893890754,1254.571855559593,1265.4266579855885,6,False,6,,0.0,0.0
Anna Solberg,Anna Solberg,11503.0,Norway,False,True,False,0,1249.5684785850003,1248.9308885367236,1283.046104048056,1270.3722708535256,1272.8831709271526,1278.7573138550372,1274.399893890754,1282.4233002422188,1262.4731318513648,6,False,6,,0.0,0.0
Helen McCulligh,Helen McCulligh,10648.0,Canada,False,False,False,0,1249.4324286096992,1257.0878535336597,1276.1584954104892,1286.1074469639068,1288.811943210417,1297.9783584849897,1289.0147202955216,1273.2126318225717,1274.8098741183812,5,False,5,0.0,,
Eivor Melbybråten,Eivor Melbybråten,8406.0,Norway,False,True,False,0,1249.329618026138,1245.00329879129,1277.5212008048984,1248.124694562914,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1243.4359791183097,6,False,6,,0.0,0.0
Amaliya Ryabova,Amaliya Ryabova,-206648.0,Russia,False,False,False,0,1249.2910819018225,1268.3895311044555,1298.3716623360845,1269.2419254843016,1275.7468215534625,1280.4868445781933,1298.1565356031372,1278.2147347811,1264.458351579004,1,False,1,0.0,,
Svetlana Zaborskaia,Svetlana Zaborskaia,4019.0,Russia,False,False,False,0,1249.2237265652268,1257.6363757934942,1251.5435811256198,1286.648916884725,1249.1211808047583,1268.507624925243,1247.1543122933133,1244.2060878132197,1269.1292904833144,1,False,1,0.0,,
Veronika Drobitko,Veronika Drobitko,10292.0,Russia,False,False,False,0,1249.167666705993,1259.1489055472537,1279.3377220370735,1278.9660931765843,1287.6134400537967,1294.4084097158052,1290.9204404914462,1275.270694110072,1269.6678718913097,1,False,1,0.0,,
Kanon Kobayashi,Kanon Kobayashi,10159.0,Japan,False,False,False,0,1249.097899061812,1252.537137530769,1282.523922429316,1275.918171839019,1295.7162217940322,1298.7636317711044,1296.4923631085342,1279.412841411688,1269.2125978203264,3,False,3,0.0,,
Miyu Kanatsu,Miyu Kanatsu,10731.0,Japan,False,False,False,0,1249.0096948852658,1255.5417960481575,1281.274266682016,1278.509575307976,1293.5997660442606,1298.7636317711044,1293.056842494855,1280.626347797198,1265.9788149733165,3,False,3,0.0,,
Hanna Stenmark,Hanna Stenmark,12193.0,Sweden,False,True,False,0,1249.008955168179,1265.6447829806114,1274.840444203022,1294.4045826710253,1283.55132654289,1289.635650760286,1295.8294829245822,1262.3180659820785,1290.311486940229,6,False,6,,0.0,0.0
Mariya Sidorova,Mariya Sidorova,10288.0,Russia,False,False,False,0,1248.8235546552498,1269.4056053084848,1284.2080365115064,1283.464811598246,1276.4456044879194,1289.8035471874891,1279.1722955129458,1276.0498299013914,1265.0264086077766,1,False,1,0.0,,
Jonna Vestenius,Jonna Vestenius,9395.0,Finland,False,True,False,0,1248.8162869526811,1245.856342065321,1254.2437321550765,1293.008353357182,1272.8831709271526,1278.7573138550372,1274.399893890754,1251.437631666798,1293.1829682186517,6,False,6,,0.0,0.0
Kira Lyutaya,Kira Lyutaya,-207218.0,Russia,False,False,False,0,1248.7952420854945,1266.0758545976416,1281.2407556974615,1285.7729846667903,1280.3999410810322,1298.0455811461609,1273.0954482228092,1281.5197324210326,1263.268790581741,1,False,1,0.0,,
Anastasiya Mazurina,Anastasiya Mazurina,4977.0,Russia,False,False,False,0,1248.6921936701676,1267.322210235396,1284.9759985079263,1279.705614437575,1269.6215174345446,1263.2834466554582,1283.8013526384952,1268.752895304067,1264.42457620322,1,False,1,0.0,,
Darya Nechiporenko,Darya Nechiporenko,-205602.0,Russia,False,False,False,0,1248.58017571226,1262.7227467407452,1280.9035187241357,1281.609307902061,1283.0867813045163,1291.3773762113642,1290.222125522087,1273.9134565132188,1271.7723248256857,1,False,1,0.0,,
Ingrid Katteland Kihle,Ingrid Katteland Kihle,10945.0,Norway,False,True,False,0,1248.5263907133694,1246.8933796919198,1286.354165672564,1266.9408535788596,1272.8831709271526,1278.7573138550372,1274.399893890754,1284.0741387064113,1262.5595803430358,6,False,6,,0.0,0.0
Ruby Serrouya,Ruby Serrouya,10809.0,Canada,False,False,False,0,1248.5189205001084,1274.980217920005,1292.3076779134865,1284.306436443606,1270.8685554660822,1285.0649444943124,1288.6060584434952,1277.477474499775,1274.0182444748618,5,False,5,0.0,,
Macayla Scheidt,Macayla Scheidt,11822.0,USA,False,False,False,0,1248.501931517079,1275.8362850177523,1293.2934565811963,1284.3951222046246,1276.623516237141,1279.7844956351896,1297.59355764192,1272.343646557319,1276.8413515131626,7,True,12,0.0,,
Alina Baltacheva,Alina Baltacheva,-206731.0,Russia,False,False,False,0,1248.3259634913322,1259.1111956499694,1285.785587564263,1273.4884505505013,1286.843667888636,1296.3614234504369,1284.31790650825,1284.096769379861,1259.0130167499876,1,False,1,0.0,,
Ruut Vähämetsä,Ruut Vähämetsä,1535.0,Finland,False,True,False,0,1248.099295169939,1276.423646847241,1277.000176511734,1251.6429293858314,1254.358459258989,1270.1352020762108,1249.8712011633909,1262.9708950764764,1261.868653440048,6,False,6,,0.0,0.0
Hanne Martinsen,Hanne Martinsen,10962.0,Norway,False,True,False,0,1248.06806866152,1246.5950428013052,1282.1908082379955,1268.572072413417,1272.8831709271526,1278.7573138550372,1274.399893890754,1281.769447989397,1261.9451399957177,6,False,6,,0.0,0.0
Ella Pulkkinen,Ella Pulkkinen,12389.0,Finland,False,True,False,0,1247.9550189968973,1251.512844095046,1278.9336752541085,1278.1761528602815,1272.8831709271526,1278.7573138550372,1274.399893890754,1277.914011936763,1266.699777307526,6,False,6,,0.0,0.0
Klara Sätter,Klara Sätter,12305.0,Sweden,False,True,False,0,1247.784029496503,1276.102781173357,1277.5212008048984,1279.3634986860136,1278.83778764148,1278.7573138550372,1268.5784789692289,1269.949502864965,1241.3104476751864,6,False,6,,0.0,0.0
Tuva Aas Stræte,Tuva Aas Stræte,10254.0,Norway,False,True,False,0,1247.7299534810884,1243.3015797683809,1288.5725725108348,1256.9371425150373,1272.8831709271526,1278.7573138550372,1274.399893890754,1288.654913919292,1250.2835326086586,6,False,6,,0.0,0.0
Marthe Dehn,Marthe Dehn,4304.0,Norway,False,True,False,0,1247.631045366773,1246.6990452516309,1295.6488682990723,1257.2604367381327,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.1227224956494,1254.3870723287434,6,False,6,,0.0,0.0
Hedda Stenumgard,Hedda Stenumgard,10956.0,Norway,False,True,False,0,1247.5975161406889,1246.337320381833,1281.7184450848952,1270.9423153086807,1272.8831709271526,1278.7573138550372,1274.399893890754,1279.954692198672,1263.9139424308494,6,False,6,,0.0,0.0
Karla Schleske,Karla Schleske,10182.0,Mexico,False,False,False,0,1247.4998358509824,1230.220428835699,1275.9557584606555,1263.8719499566798,1249.9606266423682,1294.446995894196,1240.5741495517982,1267.2433731117158,1245.1690579282324,2,False,2,0.0,,
Siiri Kejonen,Siiri Kejonen,9384.0,Finland,False,True,False,0,1247.3893806241906,1268.1316889546376,1277.5212008048984,1274.2963693481308,1280.211162542516,1283.464043291218,1274.399893890754,1277.677449956265,1268.6132463946517,6,False,6,,0.0,0.0
Marie Linnea Ruud Gulbrandsen,Marie Linnea Ruud Gulbrandsen,11524.0,Norway,False,True,False,0,1247.358401758449,1247.37427030461,1280.8778906557886,1268.572072413417,1272.8831709271526,1278.7573138550372,1274.399893890754,1279.2816454429562,1261.9451399957177,6,False,6,,0.0,0.0
Aria Grandi,Aria Grandi,11738.0,Canada,False,False,False,0,1247.326689068233,1264.47092236195,1287.5874598356506,1281.2054566601155,1284.53575245169,1295.6564109723072,1286.2847868341291,1283.3137829052064,1266.0663935950736,5,False,5,0.0,,
Konstantina Charalampidou,Konstantina Charalampidou,8340.0,Greece,False,False,False,0,1247.2530904009543,1261.0410862346007,1277.5212008048984,1261.850221548941,1284.7176933090348,1271.118692223979,1282.493745511394,1275.0445415295503,1239.2670591327992,2,False,2,0.0,,
Ellen Jordas,Ellen Jordas,11112.0,Finland,False,True,False,0,1247.2396560922523,1275.079576451665,1277.5212008048984,1279.4534966102815,1273.152968532463,1275.0096101933727,1274.399893890754,1273.1013169725884,1272.827739392834,6,False,6,,0.0,0.0
Anastasiya Zhdanova,Anastasiya Zhdanova,-206399.0,Russia,False,False,False,0,1246.906164712011,1267.577868473497,1288.883796614603,1282.3011205308676,1276.0087446143143,1288.6643237390788,1281.8059942218083,1277.0049447525885,1266.4755527507325,1,False,1,0.0,,
Karina Gladysheva,Karina Gladysheva,-206337.0,Russia,False,False,False,0,1246.8701226522878,1263.6174157627102,1279.9537628637192,1287.8536743792097,1284.466482128854,1294.7528663838182,1283.1721011313048,1275.7567667099695,1272.728415433608,1,False,1,0.0,,
Polina Kazantseva,Polina Kazantseva,9226.0,Russia,False,False,False,0,1246.752374464639,1271.362844832537,1294.1140112226092,1277.7929404005206,1270.9559141841946,1291.391893386614,1273.2620937392396,1284.4807750084938,1254.7386215167878,1,False,1,0.0,,
Sophie Lechner,Sophie Lechner,9055.0,Germany,False,True,False,0,1246.66031334204,1265.375471067712,1276.8105816430443,1286.2821177137234,1247.789433991648,1280.5582815266057,1260.0600434422606,1270.3845680098268,1257.3944984784073,6,False,6,,0.0,0.0
Vanessa Lorentzen Brenden,Vanessa Lorentzen Brenden,11507.0,Norway,False,True,False,0,1246.397775313788,1247.37427030461,1280.8778906557886,1268.572072413417,1272.8831709271526,1278.7573138550372,1274.399893890754,1279.2816454429562,1260.928303406179,6,False,6,,0.0,0.0
Maja Aronsson,Maja Aronsson,11726.0,Sweden,False,True,False,0,1246.3830868378996,1282.1988334345067,1289.3690701020805,1294.4045826710253,1268.7913074425385,1278.7573138550372,1259.005741671685,1285.5492285135556,1253.1582600810082,6,False,6,,0.0,0.0
Maria Wergeland,Maria Wergeland,11476.0,Norway,False,True,False,0,1246.3337683687676,1245.7683615366473,1284.4542902898856,1269.30611634398,1272.8831709271526,1278.7573138550372,1274.399893890754,1282.9323976584378,1261.4392599602768,6,False,6,,0.0,0.0
Marina Shibalova,Marina Shibalova,-206402.0,Russia,False,False,False,0,1246.1466937094517,1267.2358353614236,1284.130110653099,1276.297677755873,1272.943605388854,1276.088690243777,1296.8374301954573,1269.0840153587048,1272.1169308701983,1,False,1,0.0,,
Aada Suominen,Aada Suominen,12384.0,Finland,False,True,False,0,1246.0897143773034,1273.7984587547978,1277.5212008048984,1278.1761528602815,1276.6127582871966,1281.1783290055037,1274.399893890754,1275.4075537624935,1268.231767828853,6,False,6,,0.0,0.0
Aino Soininen,Aino Soininen,12383.0,Finland,False,True,False,0,1245.9997273514273,1273.7984587547978,1277.5212008048984,1278.1761528602815,1277.812226372303,1281.1783290055037,1274.399893890754,1275.4075537624935,1266.699777307526,6,False,6,,0.0,0.0
Quincy Donley,Quincy Donley,7871.0,USA,False,False,False,0,1245.8875772983274,1280.1494570367197,1286.286666121666,1294.221235457223,1260.9711307039076,1274.3936734465758,1276.009714853541,1265.6742779424062,1273.6036141291374,7,True,12,0.0,,
Evelina Gunillasson Paave,Evelina Gunillasson Paave,12274.0,Sweden,False,True,False,0,1245.8227828006238,1260.1516577254963,1281.0575307512456,1280.6728473473536,1284.1895637347466,1287.3499364745717,1274.399893890754,1269.130465559255,1274.656454229148,6,False,6,,0.0,0.0
Kanaha Iwasa,Kanaha Iwasa,10153.0,Japan,False,False,False,0,1245.7554034987866,1250.1430054258676,1280.256272913631,1276.066311485111,1294.3325093750932,1298.7636317711044,1295.274218168183,1277.438707849223,1267.9053917668962,3,False,3,0.0,,
Martine Grøttum Engen,Martine Grøttum Engen,6433.0,Norway,False,True,False,0,1245.6053931366837,1241.1630833101228,1257.0514325568183,1292.3375844951895,1302.395483486193,1303.0403177923838,1274.399893890754,1261.475616491765,1293.203694006405,6,False,6,,0.0,0.0
Catherine Stow,Catherine Stow,7994.0,USA,False,False,False,0,1245.5954363300127,1272.6010993244688,1286.834460577932,1285.6246387679964,1274.339286270441,1283.0739020870517,1290.5998160454233,1268.0556074328567,1276.243630780407,7,True,12,0.0,,
Mai Miyazaki,Mai Miyazaki,10729.0,Japan,False,False,False,0,1245.5809835369616,1249.3039402806305,1278.0623212258556,1276.266069945411,1294.524046662147,1298.7636317711044,1294.3522894153673,1277.112980998781,1267.0453617868714,3,False,3,0.0,,
Nataliya Dimova,Nataliya Dimova,6531.0,Russia,False,False,False,0,1245.5033171892326,1273.0335489942634,1291.49617551525,1284.2015804824448,1269.3222232896212,1282.0166898407158,1273.1610737585406,1278.9070960551746,1266.4417352853916,1,False,1,0.0,,
Mie Christine Stangeland Sørensen,Mie Christine Stangeland Sørensen,9018.0,Norway,False,True,False,0,1245.491510769081,1246.253763181951,1284.0445299027897,1276.487953045238,1272.8831709271526,1278.7573138550372,1274.399893890754,1282.9261557344976,1272.8167987304232,6,False,6,,0.0,0.0
Vanja Tucovic,Vanja Tucovic,11872.0,Serbia,False,False,False,0,1245.4800338707844,1278.5361503018344,1295.9887673453732,1286.3933700620846,1247.916093309035,1278.7573138550372,1238.10829096594,1290.2148576613065,1243.0055736762638,2,False,2,0.0,,
Thea Aaland,Thea Aaland,11514.0,Norway,False,True,False,0,1245.4370977762403,1247.37427030461,1280.8778906557886,1268.572072413417,1272.8831709271526,1278.7573138550372,1274.399893890754,1279.2816454429562,1259.91142664053,6,False,6,,0.0,0.0
Anastasiya Kashina,Anastasiya Kashina,-204117.0,Russia,False,False,False,0,1245.336427726069,1261.2298594318204,1287.8492781540835,1274.90078123022,1279.8435765018878,1291.4830872373898,1285.5323586652205,1279.3212437253446,1262.008008033043,1,False,1,0.0,,
Veronika Vikhamar Schuler,Veronika Vikhamar Schuler,10964.0,Norway,False,True,False,0,1245.3099469221268,1241.6267523661245,1275.5907432361223,1272.1881547807711,1297.1500780655,1295.1768955065138,1304.4664508746453,1268.2553853683823,1274.232382840405,6,False,6,,0.0,0.0
Martine Kleven,Martine Kleven,11006.0,Norway,False,True,False,0,1245.1380742800136,1244.343473398956,1278.0730718895952,1269.849416163417,1272.8831709271526,1278.7573138550372,1274.399893890754,1277.1753196782795,1263.4771305170443,6,False,6,,0.0,0.0
Karolina Kuc,Karolina Kuc,9243.0,Poland,False,False,False,0,1245.0408091354457,1259.5161475873715,1288.7142927246134,1277.7896067151742,1281.077854122846,1282.8300480600549,1294.6040697075882,1275.971380217662,1267.9672592549805,4,False,4,0.0,,
Fanny Endresen,Fanny Endresen,10401.0,Norway,False,True,False,0,1244.9394824972246,1238.463529012559,1251.792820504829,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1258.707567864052,1265.4266579855885,6,False,6,,0.0,0.0
Asya Aleshicheva,Asya Aleshicheva,-206882.0,Russia,False,False,False,0,1244.8181111321048,1262.051109372435,1275.4615532151067,1282.9163367018978,1279.3551852528665,1289.5162158225355,1289.6502819230652,1267.4573518267305,1272.5622740716915,1,False,1,0.0,,
Anastasiya Sidorova,Anastasiya Sidorova,-206398.0,Russia,False,False,False,0,1244.7710232379268,1258.0642019205868,1270.8887594920604,1272.1175159959023,1283.0435640474311,1287.6980914814833,1281.845886505133,1277.6734100898525,1262.0501430193513,1,False,1,0.0,,
Yuliya Smolnikova,Yuliya Smolnikova,5680.0,Russia,False,False,False,0,1244.5953964287637,1272.590735658393,1286.1835663404572,1284.0428323598478,1272.1584672934848,1276.2812912575262,1290.8749106680568,1269.683225194071,1272.522540734958,1,False,1,0.0,,
Celia Rüegg,Celia Rüegg,11733.0,Switzerland,False,True,False,0,1244.5811883475565,1274.732064745023,1283.3212615938874,1296.9474749866208,1274.8844614187635,1278.7573138550372,1263.4236462148049,1283.507182509926,1261.54970912298,6,False,6,,0.0,0.0
Arina Breus,Arina Breus,-206296.0,Russia,False,False,False,0,1244.5767737918677,1265.7200411772271,1292.8168206721184,1272.8275491526492,1272.183434396243,1280.230727947272,1294.2522484150018,1274.876218720633,1265.3282855421558,1,False,1,0.0,,
Kamila Idziniak,Kamila Idziniak,8081.0,Poland,False,False,False,0,1244.4697738080629,1266.7694312744045,1263.1029091159912,1238.7311705401648,1270.196197013812,1268.2607394782506,1242.6106790844856,1241.5447611229097,1198.786045964329,4,False,4,0.0,,
Hilda Ramström,Hilda Ramström,11700.0,Sweden,False,True,False,0,1244.4635102798943,1269.1743202317143,1281.0575307512456,1289.780481861112,1276.2048708351872,1275.9581610002256,1274.399893890754,1261.7785526146483,1286.8975968280995,6,False,6,,0.0,0.0
Ekaterina Evtyagina,Ekaterina Evtyagina,6700.0,Russia,False,False,False,0,1244.3997354856376,1217.2164674067642,1253.60772281014,1256.8027660938012,1305.856082067536,1307.464686813659,1305.6732933223452,1272.8673964541667,1257.0932295587086,1,False,1,0.0,,
Anna Trnka,Anna Trnka,1607.0,Australia,False,False,False,0,1244.3926305432535,1259.5567823459155,1198.8779024019711,1204.2968006480053,1279.6172723493512,1278.2630288597402,1263.2383073422202,1277.615866118629,1178.626242604843,3,False,3,0.0,,
Nika Vyskuba,Nika Vyskuba,-205577.0,Russia,False,False,False,0,1243.9779584406454,1257.2054594970118,1293.7707063623054,1270.7389598149443,1281.5686172712658,1285.7471245320498,1299.4689716151647,1278.341841346035,1267.667095862193,1,False,1,0.0,,
Arina Arestova,Arina Arestova,10615.0,Kazakhstan,False,False,False,0,1243.8917066830545,1264.0317062636743,1283.22446100578,1290.2185181257923,1274.2447261662246,1278.670950248542,1290.010979037344,1263.0687377147628,1283.8760069749358,4,False,4,0.0,,
Ronja Poyhonen,Ronja Poyhonen,12385.0,Finland,False,True,False,0,1243.820651356298,1273.7984587547978,1277.5212008048984,1278.1761528602815,1275.4132902020904,1281.1783290055037,1274.399893890754,1275.4075537624935,1266.699777307526,6,False,6,,0.0,0.0
Maike Bogner,Maike Bogner,10838.0,Austria,False,True,False,0,1243.7773788886548,1254.7699536084058,1260.5567810416906,1298.2878575274865,1280.7182759090183,1291.9982961831026,1276.2989631857045,1257.9990714863602,1277.8411112088186,5,False,5,,0.0,0.0
Saagi Sassi,Saagi Sassi,12279.0,Finland,False,True,False,0,1243.699662126725,1260.1516577254963,1281.0575307512456,1280.6728473473536,1281.7906275645337,1285.0642221888577,1274.399893890754,1266.96565581433,1274.656454229148,6,False,6,,0.0,0.0
Ebba Fryxell,Ebba Fryxell,12278.0,Sweden,False,True,False,0,1243.699662126725,1260.1516577254963,1281.0575307512456,1280.6728473473536,1281.7906275645337,1285.0642221888577,1274.399893890754,1266.96565581433,1274.656454229148,6,False,6,,0.0,0.0
Kolibri Drobish,Kolibri Drobish,7926.0,Canada,False,False,False,0,1243.667733859373,1259.4781044765646,1273.5921910216305,1283.008050349552,1274.6183392110322,1290.6108547882511,1284.0628126164524,1260.6584272819753,1273.0900410101142,5,False,5,0.0,,
Khadihaj Ismail,Khadihaj Ismail,10686.0,Malaysia,False,False,False,0,1243.4602318905863,1278.6720206334471,1288.5923756637635,1293.3323479834914,1245.8715599757015,1298.5788283900506,1235.6424323800811,1287.408214154092,1240.8420894242954,2,False,2,0.0,,
Tuva Meinke Kylland,Tuva Meinke Kylland,10951.0,Norway,False,True,False,0,1243.3141502452183,1242.856381754625,1279.0204585077138,1272.2196590586807,1272.8831709271526,1278.7573138550372,1274.399893890754,1276.5498479080145,1265.4459329521762,6,False,6,,0.0,0.0
Honomi Kobuna,Honomi Kobuna,10726.0,Japan,False,False,False,0,1243.2126417539607,1251.6245213174266,1280.0966469021105,1275.36184073329,1290.377561387311,1296.0393971947146,1293.056842494855,1276.940977215157,1262.1088456474536,3,False,3,0.0,,
Miriam Reisnecker,Miriam Reisnecker,9081.0,Germany,False,True,False,0,1243.1830980646455,1256.9931132287877,1289.9326490893818,1272.7178230943694,1284.5331202669065,1292.5364836366416,1287.9349247574994,1285.4031229506825,1253.422941744786,6,False,6,,0.0,0.0
Jenny Farbu,Jenny Farbu,10941.0,Norway,False,True,False,0,1242.9838355828824,1243.69700921187,1285.0051723839736,1268.8965169972207,1272.8831709271526,1278.7573138550372,1274.399893890754,1282.9391906095254,1260.3942619331974,6,False,6,,0.0,0.0
Nelly Söderström,Nelly Söderström,12197.0,Sweden,False,True,False,0,1242.7056112366383,1276.102781173357,1277.5212008048984,1279.3634986860136,1274.869970651155,1278.7573138550372,1264.248403290859,1269.949502864965,1235.419385524048,6,False,6,,0.0,0.0
Irem Dursun,Irem Dursun,9329.0,Turkey,False,False,False,0,1242.6072434023863,1239.2620853878605,1262.7079391747911,1240.135377798941,1245.858358297432,1295.6753195483884,1222.8777414353283,1258.337038523668,1227.475076959197,2,False,2,0.0,,
Anastasiya Ermokhina,Anastasiya Ermokhina,-206497.0,Russia,False,False,False,0,1242.5690504249424,1259.8891517303105,1275.148266291891,1279.3674566738007,1276.765277473337,1285.4017532683574,1290.0633074585369,1266.0235598725187,1269.606104405377,1,False,1,0.0,,
