FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
Vladimir Karkin,Vladimir Karkin,9675,Russia,False,False,False,0,1270.0859966830517,1277.41822380001,1283.5635965014158,1271.7001380818133,1274.2070057671474,1257.269048008027,1282.5965354739558,1276.6508182832272,1262.7658680786142,2,False,2,0.0,0.0
Artem Kirilov,Artem Kirilov,-112232,Russia,False,False,False,0,1270.0326458139014,1287.4362417529117,1297.8253335956294,1289.3079440933411,1285.0337551965808,1285.8533735139642,1297.9950368405096,1288.385973484026,1280.7815283335924,2,False,2,0.0,0.0
Alexander Forsyth,Alexander Forsyth,22728,Canada,False,False,False,0,1269.9796865976532,1270.2366183067063,1288.9686831802055,1285.7954028062272,1269.015048650966,1276.1680860190054,1271.0610207882592,1286.289720706615,1283.1185383876143,5,False,5,0.0,0.0
Elliot Cullen,Elliot Cullen,22731,Canada,False,False,False,0,1269.9796865976532,1270.2366183067063,1288.9686831802055,1285.7954028062272,1269.015048650966,1276.1680860190054,1271.0610207882592,1286.289720706615,1283.1185383876143,5,False,5,0.0,0.0
Soya Kitayama,Soya Kitayama,22775,Japan,False,False,False,0,1269.9745338128273,1279.633806712325,1289.375596817505,1290.872749142949,1293.416681213851,1293.9112176569538,1271.0610207882592,1281.2589372388647,1289.6579198419847,4,False,4,0.0,0.0
Matvey Prokhorov,Matvey Prokhorov,-111075,Russia,False,False,False,0,1269.8674992838191,1289.726121201434,1297.5871350970574,1292.901222823654,1279.0447113320372,1276.277841132728,1297.3702814683422,1282.4116408694497,1288.3262992623731,2,False,2,0.0,0.0
Chase Laker,Chase Laker,22710,USA,False,False,False,0,1269.8249525058288,1293.2500995844546,1271.6284341937971,1294.6572965304845,1279.24315217755,1282.502895652978,1271.0610207882592,1281.860300907391,1292.281326368617,6,False,6,0.0,0.0
Nikita Zhigulin,Nikita Zhigulin,17708,Russia,False,False,False,0,1269.8077111232003,1291.467807752162,1297.5684998874897,1294.328831290966,1285.9322193651956,1291.115126317527,1290.69748337,1292.0667704750172,1283.8926909483296,2,False,2,0.0,0.0
Alisher Telkabyl,Alisher Telkabyl,22617,Kazakhstan,False,False,False,0,1269.7725834284456,1288.1551782875254,1271.6284341937971,1290.136424241619,1286.1511247891929,1286.8599495531876,1271.0610207882592,1288.070261445517,1280.9726753363675,3,False,3,0.0,0.0
Kirill Gorbunov,Kirill Gorbunov,-112325,Russia,False,False,False,0,1269.643680360905,1291.6413081554024,1300.394624385663,1287.608456325305,1275.0513663152894,1270.2465220309484,1300.711265997755,1281.162693554984,1278.069726516797,2,False,2,0.0,0.0
Shingo Sakatsume,Shingo Sakatsume,20817,Japan,False,False,False,0,1269.565965446835,1273.9907306325829,1287.0559919707823,1287.999078106878,1269.015048650966,1276.1680860190054,1271.0610207882592,1284.4326654524689,1286.6230105312352,4,False,4,0.0,0.0
Tobias Buschek,Tobias Buschek,20949,Germany,False,True,False,0,1269.5290858211165,1275.1344626214309,1282.6337540536406,1295.1289196418193,1287.5774982627056,1286.406912389746,1271.0610207882592,1271.1423680203122,1301.2293364296236,6,False,6,,0.0
Aleksandr Bagryanskiy,Aleksandr Bagryanskiy,-110990,Russia,False,False,False,0,1269.5248332300514,1283.0478287742988,1286.8447134394823,1294.752166196666,1288.4126911985916,1276.1680860190054,1280.8889560278617,1286.2344526820311,1281.552116049992,2,False,2,0.0,0.0
Ruzil Akchurin,Ruzil Akchurin,-108596,Russia,False,False,False,0,1269.4283136204094,1284.5406026325468,1291.203728211936,1289.1710389615823,1291.4077579989068,1293.8244813984004,1295.0828509077346,1288.133363160958,1279.0572508901405,2,False,2,0.0,0.0
Juho Länsiluoto,Juho Länsiluoto,19945,Finland,False,True,False,0,1269.3953167030472,1298.7611203636898,1299.4965985324204,1300.0,1276.221472748564,1274.12907026935,1302.0212733936355,1270.2281701320562,1301.5415633249086,6,False,6,,0.0
Clancy Merrick Harvey,Clancy Merrick Harvey,20611,Australia,False,False,False,0,1269.3898829414338,1284.7439664972144,1292.8454317350715,1295.5922032644423,1289.6860966261534,1296.7124868409414,1290.1818466403352,1288.772750196826,1285.6914304178492,3,False,3,0.0,0.0
Vadim Raskatov,Vadim Raskatov,-111962,Russia,False,False,False,0,1269.357978039188,1288.955511595552,1296.720657771198,1288.4065043159812,1284.301366818996,1282.8624232185484,1300.0,1285.5358912667746,1277.9689409468065,2,False,2,0.0,0.0
Manjeet Manjeet,Manjeet Manjeet,21126,India,False,False,False,0,1269.192592565622,1275.0420410136735,1271.6284341937971,1279.95969906777,1298.657852086155,1276.1680860190054,1297.8229334611071,1263.675516952559,1269.2563436905189,2,False,2,0.0,0.0
Elias Oswald,Elias Oswald,20671,USA,False,False,False,0,1269.1883062879006,1286.6700128053812,1292.8214039283569,1295.2971538235795,1289.097351430476,1276.1680860190054,1284.1858323464137,1292.0600224753334,1277.393204290174,6,False,6,0.0,0.0
Dmitriy Parshukov,Dmitriy Parshukov,-111392,Russia,False,False,False,0,1269.1481713336675,1283.3252393111543,1293.2370821347222,1285.1401787565203,1288.7217227507433,1286.868288964948,1300.0,1284.4178818382163,1276.474471187178,2,False,2,0.0,0.0
Andrey Kuznetsov,Andrey Kuznetsov,9638,Russia,False,False,False,0,1269.1456349725706,1260.2946296560958,1282.6203380109175,1254.9520651224143,1307.7747934825277,1301.959074820266,1295.3463520712658,1294.6606010359417,1256.6039103634848,2,False,2,0.0,0.0
Richard Tatar,Richard Tatar,22674,Slovakia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,2,False,2,0.0,0.0
Jakub Pesina,Jakub Pesina,22084,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
Hynek Fisnar,Hynek Fisnar,22668,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
Martin Sir,Martin Sir,22670,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
Frantisek Churavy,Frantisek Churavy,22672,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
Matej Gajdos,Matej Gajdos,22673,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
Marek Johan,Marek Johan,22675,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
Frantisek Sabata,Frantisek Sabata,22676,Czechia,False,False,False,0,1269.115667401016,1284.2886157501175,1271.6284341937971,1286.5010197290292,1287.740765777202,1289.2723053942505,1271.0610207882592,1288.679325585098,1281.0705049733356,5,False,5,0.0,0.0
William Bentley,William Bentley,19746,USA,False,False,False,0,1269.1156421869607,1293.2500995844546,1271.6284341937971,1294.6572965304845,1279.3037577791722,1291.3715568509044,1286.679364245389,1292.0126301030325,1277.1759933051735,6,False,6,0.0,0.0
Artem Kuznetsov,Artem Kuznetsov,12201,Russia,False,False,False,0,1269.0974084348643,1283.9240619302998,1291.2985953949212,1290.6201140069934,1286.5025936272082,1274.7200038612973,1293.921514655305,1279.437592072157,1285.4287148338817,2,False,2,0.0,0.0
Aleksandr Krupenin,Aleksandr Krupenin,-112733,Russia,False,False,False,0,1269.0940911690127,1288.3303811220587,1296.979370029597,1288.3020028054832,1278.588767085922,1276.543294415091,1297.839422441779,1281.6147616721798,1279.0166281121649,2,False,2,0.0,0.0
Arseniy Belozerskikh,Arseniy Belozerskikh,-111436,Russia,False,False,False,0,1269.0262599446603,1286.4306566048958,1295.5147097124818,1291.054333537818,1275.1278289262973,1280.4263017742824,1285.6994046430243,1283.005916248682,1281.3737915488452,2,False,2,0.0,0.0
Ellis Slover,Ellis Slover,19851,USA,False,False,False,0,1268.97842600551,1292.461742307777,1293.6733838198004,1271.5478485281412,1278.0866057512217,1281.9071706225843,1294.4636015296371,1277.2480164220776,1293.913245774418,6,False,6,0.0,0.0
Jack Dahlby,Jack Dahlby,21748,USA,False,False,False,0,1268.949577417399,1291.9894096752682,1271.6284341937971,1292.074035504157,1279.5442840740575,1282.013693580095,1271.0610207882592,1281.3388944844885,1290.262783735417,6,False,6,0.0,0.0
Nikita Tryakin,Nikita Tryakin,-112210,Russia,False,False,False,0,1268.9244887539785,1284.2254310658504,1286.6904817899626,1290.217762256177,1288.9435742411424,1285.6575075574833,1300.711265997755,1276.6540660128508,1283.0497280295313,2,False,2,0.0,0.0
Keigo Tsurumiya,Keigo Tsurumiya,20815,Japan,False,False,False,0,1268.910537453417,1273.3248013704094,1288.2029748442485,1286.8450722895886,1269.015048650966,1276.1680860190054,1271.0610207882592,1285.564255016988,1285.2336333812557,4,False,4,0.0,0.0
Piotr Sobiczewski,Piotr Sobiczewski,12783,Poland,False,False,False,0,1268.88516651036,1240.075508747283,1263.6528182644788,1274.7796633493538,1269.643434247878,1286.7413176157431,1247.0201414856322,1262.0740514703343,1261.8229946513372,3,False,3,0.0,0.0
Mads Arnevik Jensen,Mads Arnevik Jensen,19151,Norway,False,True,False,0,1268.7039002419658,1270.4546710453287,1271.6284341937971,1273.4574396224275,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1278.9914425600994,7,False,7,,0.0
Nobuki Ochiai,Nobuki Ochiai,20831,Japan,False,False,False,0,1268.673943989539,1273.574696467057,1289.803935626445,1285.4188228505104,1269.015048650966,1276.1680860190054,1271.0610207882592,1287.1981709435267,1283.719416369829,4,False,4,0.0,0.0
Asahi Kameda,Asahi Kameda,21782,Japan,False,False,False,0,1268.5970849828418,1274.922333487968,1284.6359271924964,1291.0510029784157,1298.7985477716709,1276.1680860190054,1299.3172445866187,1281.2636647687114,1288.6317459257748,4,False,4,0.0,0.0
Arto Pauna,Arto Pauna,20257,Finland,False,True,False,0,1268.504288832781,1269.0035477216788,1271.6284341937971,1268.0967054744722,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1261.4848195962188,6,False,6,,0.0
Jalmari Bergqvist,Jalmari Bergqvist,19610,Finland,False,True,False,0,1268.39058481276,1244.6795041505998,1271.592163255146,1274.2354462784754,1312.872277340685,1313.003418652089,1293.3077894914477,1287.3090616033514,1267.778970876067,6,False,6,,0.0
Evgeniy Tarasov,Evgeniy Tarasov,-110169,Russia,False,False,False,0,1268.2990550990442,1287.9080196520597,1294.3705975927255,1294.1099925664491,1280.4015062540727,1285.4799954677003,1288.0759501056689,1284.9253332770184,1283.7940137507974,2,False,2,0.0,0.0
Shintaro Takahashi,Shintaro Takahashi,20015,Japan,False,False,False,0,1268.1929083834268,1273.2540807720304,1288.409885493228,1286.3608382833704,1269.015048650966,1276.1680860190054,1271.0610207882592,1285.7707020188918,1284.8104395062653,4,False,4,0.0,0.0
Matej Brozek,Matej Brozek,20702,Czechia,False,False,False,0,1268.1087499289388,1290.1483538779946,1300.0,1293.1903774297598,1280.1811660831772,1282.366132114186,1296.0780774811162,1282.0041251318146,1289.0625334931651,5,False,5,0.0,0.0
Alexander Sychev,Alexander Sychev,17061,Russia,False,False,False,0,1268.066893033532,1290.6515837627492,1300.0,1290.4178791505867,1279.5428010622668,1294.6631608133673,1274.5070703009662,1295.8572447888964,1268.9419996476604,2,False,2,0.0,0.0
Jakob Lundby,Jakob Lundby,19108,Norway,False,True,False,0,1268.0213847542216,1264.1932263861454,1271.6284341937971,1266.6110863342403,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1272.4290912982249,7,False,7,,0.0
Hjalmar Oscarsson,Hjalmar Oscarsson,20465,Sweden,False,True,False,0,1268.0139853068042,1273.937246974734,1280.587110507341,1292.349994081436,1295.499635073632,1276.1680860190054,1293.4184708285843,1274.8237552992994,1284.9707262523186,6,False,6,,0.0
Markku Rauhala,Markku Rauhala,3541,Finland,False,True,False,0,1267.9901913874182,1266.9682250477763,1271.6284341937971,1267.2937453442687,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1262.4880445985325,6,False,6,,0.0
Anders Westanmo,Anders Westanmo,21733,USA,False,False,False,0,1267.9096795501257,1291.9894096752682,1271.6284341937971,1292.074035504157,1277.5658668078706,1279.861602325342,1271.0610207882592,1280.3660611085857,1290.262783735417,6,False,6,0.0,0.0
Vyacheslav Mamichev,Vyacheslav Mamichev,18861,Russia,False,False,False,0,1267.7780569063834,1280.6544028275268,1271.645740519798,1291.8408763225896,1278.1037100879864,1265.9871952806457,1304.2329895774476,1254.0560093609818,1296.9334251858068,2,False,2,0.0,0.0
Mattia Armellini,Mattia Armellini,7722,Italy,False,True,False,0,1267.7249988516785,1250.7320051958402,1255.4400536258684,1254.2955873068267,1272.4937135394814,1297.5366461713454,1267.0958404298483,1246.9822753114258,1265.8167186342898,6,False,6,,0.0
Nikita Balabushko,Nikita Balabushko,-111055,Russia,False,False,False,0,1267.6089065120564,1286.1857208122133,1296.0521169345336,1286.977075191926,1278.8788712217302,1282.7863684016147,1288.2278993397438,1285.6677737822383,1272.2373319669102,2,False,2,0.0,0.0
Vladimir Baryshev,Vladimir Baryshev,-112708,Russia,False,False,False,0,1267.5972470915976,1288.1622520264475,1297.4415689360346,1286.159486541091,1285.4176871952918,1293.8343782058378,1286.3001367052725,1292.4934706260522,1269.204367026863,2,False,2,0.0,0.0
Daniel Strand,Daniel Strand,4028,Norway,False,True,False,0,1267.5176361489237,1272.0219978947046,1277.2991264153593,1273.068845805361,1276.6070970099568,1296.2957314602556,1278.9740750496553,1269.645811468403,1269.0049884323012,7,False,7,,0.0
Alexandre Cormier,Alexandre Cormier,18838,Canada,False,False,False,0,1267.499556802003,1266.901417282732,1287.7525008064583,1283.972016075135,1285.8661611793243,1294.0731581985003,1286.673730217176,1284.656197827512,1279.1416380002745,5,False,5,0.0,0.0
Magnus Tobiassen,Magnus Tobiassen,18917,Denmark,False,False,False,0,1267.485286926417,1267.1319236401005,1268.0377372324533,1210.6068771030243,1307.125923648492,1227.976071162295,1310.6074128310545,1264.2999265018416,1303.5064387164025,2,False,2,0.0,0.0
Jan Duda,Jan Duda,21702,Poland,False,False,False,0,1267.422130050992,1279.4470099284356,1271.6284341937971,1281.8153774297598,1293.3870525074665,1291.6288493816394,1271.0610207882592,1292.903287521454,1272.599153669176,3,False,3,0.0,0.0
Simen Fritzner,Simen Fritzner,12940,Norway,False,True,False,0,1267.4108328172338,1276.0245651230057,1271.6284341937971,1282.362153772178,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1273.281289350453,7,False,7,,0.0
Samuel Johnson,Samuel Johnson,20609,Australia,False,False,False,0,1267.4104540823766,1284.8056191873643,1293.7473009723608,1293.3594438007517,1286.6509604014543,1293.237412759271,1291.3475359396266,1286.361305497253,1284.2351012165464,3,False,3,0.0,0.0
Takamune Naiki,Takamune Naiki,20763,Japan,False,False,False,0,1267.387198073195,1272.252942595559,1287.253130852294,1286.8016933711392,1269.015048650966,1276.1680860190054,1271.0610207882592,1284.2296221364788,1285.328458666107,4,False,4,0.0,0.0
Viktor Semenov,Viktor Semenov,13282,Russia,False,False,False,0,1267.3122142371956,1270.5586403478412,1266.9421136645385,1277.3493494855186,1279.1776269126449,1290.6063830958626,1271.4319962613893,1275.5213076547604,1256.4993913154394,2,False,2,0.0,0.0
Maksim Shmakov,Maksim Shmakov,-112098,Russia,False,False,False,0,1267.2841126329502,1279.1573603529057,1293.8652493617194,1282.1770169357133,1293.459683145535,1293.4169129102154,1297.4581440491522,1287.8107835653434,1271.9857967429407,2,False,2,0.0,0.0
Dawid Giba,Dawid Giba,19805,Poland,False,False,False,0,1267.2477900342587,1289.0581766193973,1297.2785881913796,1292.2300625916778,1282.3339893179243,1282.366132114186,1271.0610207882592,1281.0940589894512,1289.8786519496416,3,False,3,0.0,0.0
Aleksandr Berezkin,Aleksandr Berezkin,-112286,Russia,False,False,False,0,1267.1322577491856,1287.965826366731,1292.581907749454,1290.671998143377,1278.7233709072057,1274.4487896634562,1300.0,1275.0646222262606,1284.5976590214102,2,False,2,0.0,0.0
Matthew McIntosh,Matthew McIntosh,20871,USA,False,False,False,0,1267.084504121242,1292.5381921681071,1271.6284341937971,1292.413215298718,1274.5430808907572,1281.9071706225843,1292.239731682945,1283.2421292235304,1284.9218360264576,6,False,6,0.0,0.0
Jakub Uman,Jakub Uman,22080,Czechia,False,False,False,0,1267.0334972902874,1283.1926562311708,1298.9960869332076,1286.5010197290292,1286.822065253084,1287.841522596254,1271.0610207882592,1286.5431043843816,1281.0705049733356,5,False,5,0.0,0.0
Stepan Pucelik,Stepan Pucelik,22078,Czechia,False,False,False,0,1267.0334972902874,1283.1926562311708,1298.9960869332076,1286.5010197290292,1286.822065253084,1287.841522596254,1271.0610207882592,1286.5431043843816,1281.0705049733356,5,False,5,0.0,0.0
Aleksandr Nikonorov,Aleksandr Nikonorov,-110724,Russia,False,False,False,0,1267.0248735395703,1283.9390691939395,1296.9451344075926,1286.8286834784185,1288.8760049015875,1286.397654280399,1300.0,1289.0577845177916,1278.3118931390577,2,False,2,0.0,0.0
Eamon Wilson,Eamon Wilson,18764,Canada,False,False,False,0,1267.0208947824813,1264.7413624574842,1281.2593790943647,1279.769763230115,1274.3755400902787,1271.128927281294,1295.366433999709,1282.5887409652237,1278.1640636633158,5,False,5,0.0,0.0
Fukuta Tomii,Fukuta Tomii,20798,Japan,False,False,False,0,1266.960205056003,1276.7013163660397,1290.5645038955993,1287.679785302487,1293.416681213851,1293.9112176569538,1271.0610207882592,1282.3555746682696,1286.1866739316686,4,False,4,0.0,0.0
Simon Lundberg,Simon Lundberg,20517,Sweden,False,True,False,0,1266.9476304052992,1273.0032358378398,1271.6284341937971,1269.864551589518,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1264.553706975974,6,False,6,,0.0
Kenichiro Terashima,Kenichiro Terashima,20016,Japan,False,False,False,0,1266.8653968402944,1271.9145099036546,1286.1021722665323,1287.7913975867923,1269.015048650966,1276.1680860190054,1271.0610207882592,1282.818664903141,1286.3297335101995,4,False,4,0.0,0.0
Pavel Sergeev,Pavel Sergeev,-112260,Russia,False,False,False,0,1266.8427867607093,1288.3457799718356,1287.0819892047796,1293.828875312815,1281.3367224281826,1279.4504671004886,1292.421289800337,1274.785224083252,1286.0112584598646,2,False,2,0.0,0.0
Maksar Shagzhiev,Maksar Shagzhiev,-111854,Russia,False,False,False,0,1266.7907978535886,1284.7730668470324,1293.6514148617905,1290.0115947298589,1288.542443097298,1287.7047386341235,1300.0,1284.03854802882,1283.717671081949,2,False,2,0.0,0.0
Joseph Sluka,Joseph Sluka,20872,USA,False,False,False,0,1266.665523656205,1297.2896385297602,1297.6568127729863,1271.5478485281412,1272.56466362457,1279.7550793678315,1292.239731682945,1277.342129326574,1291.3036262049031,6,False,6,0.0,0.0
Yeldar Toleugazy,Yeldar Toleugazy,22611,Kazakhstan,False,False,False,0,1266.6613904481258,1275.6886087884766,1290.565466922795,1290.136424241619,1288.12954205538,1286.8599495531876,1271.0610207882592,1276.3397593619286,1289.1533528771454,3,False,3,0.0,0.0
German Zaytsev,German Zaytsev,-111752,Russia,False,False,False,0,1266.6578274404117,1279.588043987992,1290.2329017077698,1284.489191703101,1290.9730930795558,1300.0,1286.8375269598043,1288.8975375217276,1267.828299404976,2,False,2,0.0,0.0
Veikka Muotka,Veikka Muotka,20539,Finland,False,True,False,0,1266.648596791787,1266.8054489872145,1271.6284341937971,1269.28191675673,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1261.4980181274616,6,False,6,,0.0
Ryusaku Wakasuga,Ryusaku Wakasuga,20774,Japan,False,False,False,0,1266.589601609913,1271.4063666273676,1286.4906344384551,1286.8016933711392,1269.015048650966,1276.1680860190054,1271.0610207882592,1283.4892764821332,1285.328458666107,4,False,4,0.0,0.0
Evgeniy Maltsev,Evgeniy Maltsev,12541,Russia,False,False,False,0,1266.5574549737205,1280.259742143791,1293.7523372552962,1284.9425110696152,1288.729787432935,1293.151621511424,1292.7228608805035,1289.9375399367495,1274.696354551598,2,False,2,0.0,0.0
Felix Caillot,Felix Caillot,21893,France,False,True,False,0,1266.5448657095344,1269.0170559006397,1288.905220950173,1287.0841213093067,1299.0320445469406,1300.1815413544027,1293.818048896343,1286.7531546544649,1281.2241122036276,6,False,6,,0.0
Taka Ishihara,Taka Ishihara,20829,Japan,False,False,False,0,1266.5200842099846,1271.3351707602335,1289.1579841151124,1283.5769577309338,1269.015048650966,1276.1680860190054,1271.0610207882592,1286.9744907604852,1281.6233566816677,4,False,4,0.0,0.0
Sota Yamakami,Sota Yamakami,20828,Japan,False,False,False,0,1266.5200842099846,1271.3351707602335,1289.1579841151124,1283.5769577309338,1269.015048650966,1276.1680860190054,1271.0610207882592,1286.9744907604852,1281.6233566816677,4,False,4,0.0,0.0
Daniel McCollor,Daniel McCollor,20004,USA,False,False,False,0,1266.5020307130112,1291.9894096752682,1271.6284341937971,1292.074035504157,1277.3979604559702,1282.502895652978,1296.286662015286,1281.860300907391,1287.0023678969235,6,False,6,0.0,0.0
Ørjan Walseth,Ørjan Walseth,20979,Norway,False,True,False,0,1266.461966572667,1276.7818811853006,1277.6205527155869,1271.5478485281412,1269.015048650966,1276.1680860190054,1271.0610207882592,1267.9798380617644,1258.0118099663607,7,False,7,,0.0
Roman Mazunin,Roman Mazunin,-110927,Russia,False,False,False,0,1266.3855913491254,1286.8858656184857,1293.9697785027558,1289.7322865368362,1282.2328005221757,1280.9597404586875,1295.0828509077346,1281.8655139573698,1278.7777638980187,2,False,2,0.0,0.0
Arttu TURTIAINEN,Arttu TURTIAINEN,17232,Finland,False,True,False,0,1266.307835993235,1274.5237691601783,1299.2820832520829,1279.0297866182557,1292.4280606927082,1289.3304148498078,1271.0610207882592,1289.2580646670517,1275.7816486572017,6,False,6,,0.0
Tomas Pokorny,Tomas Pokorny,22076,Czechia,False,False,False,0,1266.2792470797667,1284.2886157501175,1271.6284341937971,1286.5010197290292,1286.822065253084,1287.841522596254,1271.0610207882592,1287.6284406449615,1279.0253355881412,5,False,5,0.0,0.0
Grayson Stanek-Alward,Grayson Stanek-Alward,22656,USA,False,False,False,0,1266.260905519589,1285.6909235307437,1292.8214039283569,1294.6572965304845,1283.199986709924,1284.6549869077307,1271.0610207882592,1277.9980654173564,1292.281326368617,6,False,6,0.0,0.0
Artur Saparbekov,Artur Saparbekov,19795,Kyrgyzstan,False,False,False,0,1266.2441171086855,1283.6218755792147,1271.6284341937971,1286.0848008199794,1273.125923648492,1280.375445574913,1269.2282919519334,1283.0671127750777,1266.6089686764556,2,False,2,0.0,0.0
Emile Daigneault,Emile Daigneault,21852,Canada,False,False,False,0,1266.1359916919682,1290.9226862875264,1297.4335278809122,1296.1725010635685,1274.4895450907002,1278.677777877106,1294.7333631536833,1278.838506256467,1291.294123899177,5,False,5,0.0,0.0
Roman Eletnov,Roman Eletnov,-366518,Russia,False,False,False,0,1266.129566183938,1289.3639396382405,1296.715267995752,1282.3458512224158,1273.1216829408202,1276.1680860190054,1259.3270724265683,1295.784668019597,1255.7258082823002,2,False,2,0.0,0.0
Jonathan Hedbys,Jonathan Hedbys,17141,Sweden,False,True,False,0,1266.0983232017788,1273.9222626025062,1277.1557072690864,1271.5478485281412,1269.015048650966,1276.1680860190054,1271.0610207882592,1270.002395384999,1258.0118099663607,6,False,6,,0.0
Iliya Morozov,Iliya Morozov,17680,Russia,False,False,False,0,1266.057708587589,1286.868164503665,1271.6284341937971,1287.8449265639947,1283.8412026912802,1290.3091021092112,1289.8286611295914,1294.0817809767002,1275.4331829303983,2,False,2,0.0,0.0
Ben Kaufman,Ben Kaufman,21655,USA,False,False,False,0,1266.0264445373805,1286.2654607193542,1288.5471904328074,1271.5478485281412,1282.358769011469,1289.8149232807737,1294.0133930610584,1274.4613062769356,1294.8000457528117,6,False,6,0.0,0.0
Jan Pesina,Jan Pesina,22072,Czechia,False,False,False,0,1266.012534322492,1283.1926562311708,1298.9960869332076,1286.5010197290292,1287.639735933563,1289.096869170939,1271.0610207882592,1287.4246568920728,1279.0253355881412,5,False,5,0.0,0.0
Nikita Guskov,Nikita Guskov,-111181,Russia,False,False,False,0,1265.961327172739,1283.5176043450188,1296.1755495043187,1285.6983431327128,1285.3353319581272,1286.644805587758,1295.8204232715743,1287.3244754444777,1273.501980720601,2,False,2,0.0,0.0
Janne Walcher,Janne Walcher,19938,Austria,False,True,False,0,1265.9239546228778,1270.6538533449789,1279.1297029337898,1295.6143333418956,1289.0884392439527,1295.0152774087576,1281.4170010287016,1274.828531648125,1289.998026809178,5,False,5,,0.0
Nicolas Cornejo,Nicolas Cornejo,20562,Chile,False,False,False,0,1265.8551474312978,1294.235936341836,1271.6284341937971,1295.2633173060797,1282.249450408534,1292.104333889062,1292.1473318582027,1293.4214148648696,1282.8619341641647,2,False,2,0.0,0.0
Nikolay Gerasimov,Nikolay Gerasimov,-101684,Russia,False,False,False,0,1265.806807032375,1282.9954483584504,1290.6749962343565,1289.6638721748657,1282.3559515851805,1285.5045834352372,1290.7955308616015,1281.5518904405772,1277.4972494358976,2,False,2,0.0,0.0
Christian Gostout,Christian Gostout,17967,USA,False,False,False,0,1265.7411018405085,1282.963629076895,1291.9985954505366,1291.4928727854633,1288.191021187207,1293.0022710377784,1295.8051725738512,1278.5154551602789,1285.9462567305409,6,False,6,0.0,0.0
Klas Nilsson,Klas Nilsson,2895,Sweden,False,True,False,0,1265.656002226688,1279.728923635356,1280.0203696020274,1258.3233897399089,1264.218508896882,1265.9069460175651,1271.0610207882592,1259.4702668137757,1244.6565539294722,6,False,6,,0.0
Mathias Skrede,Mathias Skrede,17101,Norway,False,True,False,0,1265.645717563898,1268.098039582031,1271.6284341937971,1270.4624685983254,1292.3316977020163,1276.1680860190054,1291.0036617778428,1263.675516952559,1270.8356366459257,7,False,7,,0.0
Rameez Ahmad Padder,Rameez Ahmad Padder,21125,India,False,False,False,0,1265.5657268939804,1275.0420410136735,1271.6284341937971,1279.95969906777,1298.657852086155,1276.1680860190054,1297.8229334611071,1263.675516952559,1265.1660049201298,2,False,2,0.0,0.0
Mikulas Kupka,Mikulas Kupka,22677,Czechia,False,False,False,0,1265.553113589354,1284.2886157501175,1271.6284341937971,1286.5010197290292,1285.7623485110148,1287.1202141394976,1271.0610207882592,1286.8459922517648,1279.0253355881412,5,False,5,0.0,0.0
Timothy Craddock,Timothy Craddock,20867,USA,False,False,False,0,1265.539821788682,1290.5194697011466,1271.6284341937971,1290.2969362289505,1274.5430808907572,1281.9071706225843,1292.239731682945,1283.2421292235304,1283.1364723436625,6,False,6,0.0,0.0
Gorin Sato,Gorin Sato,20824,Japan,False,False,False,0,1265.382877777696,1273.9907306325829,1287.0559919707823,1287.999078106878,1295.395098480038,1296.0633089117066,1271.0610207882592,1280.1619412441214,1286.6230105312352,4,False,4,0.0,0.0
