Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Elevation
1375.2470207479798,,,1358.1225593536528,1321.3274398937567,,1372.2493617316502,,,1341.7185487440272,1316.0570065287911,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,18,Lidiia Iakovleva,Russia,245,2019,7,2001-08-14T00:00:00.000000,17.415468856947296,9,0,171.0
1371.8886071907957,,,1330.6786547463398,1287.5876894113178,,1369.8285383972484,,,1326.5515738998026,1280.3467313874878,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,19,Silje Opseth,Norway,221,2019,7,1999-04-28T00:00:00.000000,19.71252566735113,38,0,171.0
1247.6601047766878,,,1216.735540938976,1278.3070445201224,,1240.0759261567205,,,1216.3147967310772,1272.26422396758,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,20,Alexandra Kustova,Russia,29,2019,7,1998-08-26T00:00:00.000000,20.383299110198493,51,0,171.0
1371.7360700939364,,,1358.7112755124758,1271.0361643841727,,1371.9101596909084,,,1349.2159563434857,1266.4521935062728,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,21,Lara Malsiner,Italy,253,2019,7,2000-04-14T00:00:00.000000,18.748802190280628,30,0,171.0
1298.0401805770011,,,1275.191759191429,1295.1327548634674,,1295.3230116334123,,,1283.9885238026177,1296.038756747823,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,22,Lea Lemare,France,30,2019,7,1996-06-21T00:00:00.000000,22.562628336755647,98,0,171.0
1311.0983503927412,,,1345.6660079001074,1298.0028741819235,,1310.204697606233,,,1352.9243475686417,1301.6721794121963,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,23,Maja Vtic,Slovenia,8,2019,7,1988-01-27T00:00:00.000000,30.96235455167693,114,0,171.0
1419.925732054931,,,1407.5461846890253,1295.2578537017714,,1426.0694840168578,,,1416.0187442035478,1300.9637775316812,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,24,Kaori Iwabuchi,Japan,35,2019,7,1993-04-28T00:00:00.000000,25.711156741957563,98,0,171.0
1445.4964388994097,,,1439.4309952685128,1346.794764098736,,1454.1050649339918,,,1439.0172598441186,1361.5252891552584,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,25,Jacqueline Seifriedsberger,Austria,18,2019,7,1991-01-20T00:00:00.000000,27.980835044490075,102,0,171.0
1332.8311792095378,,,1308.5330273043626,1304.3889150621926,,1336.4826638163577,,,1321.372433141823,1316.061528853712,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,26,Jerneja Brecl,Slovenia,281,2019,7,2001-08-09T00:00:00.000000,17.429158110882955,11,0,171.0
1395.5678229990551,,,1414.012892150558,1254.947469428363,,1403.764487455678,,,1411.199266724684,1262.639339903132,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,27,Spela Rogelj,Slovenia,19,2019,7,1994-11-08T00:00:00.000000,24.18069815195072,117,0,171.0
1314.5370479991757,,,1323.899529167891,1215.9026905589787,,1319.4335747434145,,,1325.2263473280325,1221.1052812444836,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,28,Lucile Morat,France,279,2019,7,2001-06-15T00:00:00.000000,17.579739904175224,34,0,171.0
1299.4914870265002,,,1311.9833066865606,1222.1422151725424,,1304.6941468476105,,,1316.5571032326538,1230.486351136272,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,29,Julia Kykkänen,Finland,11,2019,7,1994-04-17T00:00:00.000000,24.7419575633128,105,0,171.0
1207.9128161626077,,,1206.958338527421,1256.8754702948402,,1209.522821912194,,,1202.4098623824975,1271.978348449582,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,30,Xueyao Li,China,87,2019,7,1995-04-11T00:00:00.000000,23.75906913073237,35,0,171.0
1243.679172021478,,,1256.4207244172994,1232.4276605473333,,1248.181057616804,,,1263.48766984926,1246.814320930972,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,31,Pauline Heßler,Germany,24,2019,7,1998-09-13T00:00:00.000000,20.33401779603012,23,0,171.0
1215.3129480444336,,,1219.7908380103338,1268.8413540048575,,1219.511511019807,,,1228.9780850858083,1290.2646171082283,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,32,Haruka Iwasa,Japan,105,2019,7,1996-04-12T00:00:00.000000,22.75427789185489,19,0,171.0
1211.0196701627565,,,1244.2969998017406,1241.9749490537731,,1216.1236867086125,,,1257.8473754158588,1262.339909493941,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,33,Nita Englund,USA,26,2019,7,1992-06-10T00:00:00.000000,26.5927446954141,68,0,171.0
1199.1760576795202,,,1208.7760664768473,1220.914405501705,,1204.823679536927,,,1217.5432497643135,1241.0086916700789,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,34,Ksenia Kablukova,Russia,249,2019,7,1998-06-16T00:00:00.000000,20.577686516084874,33,0,171.0
1238.511458191207,,,1262.7854018401315,1147.8404875302017,,1247.2190678889988,,,1256.1788950716425,1161.7051418021906,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,35,Daniela Haralambie,Romania,43,2019,7,1997-08-14T00:00:00.000000,21.415468856947296,67,0,171.0
1226.538298192913,,,1251.906350153852,1247.236737479167,,1235.7568036935609,,,1243.41923547512,1275.4399044645502,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,36,Katra Komar,Slovenia,284,2019,7,2001-05-16T00:00:00.000000,17.661875427789184,8,0,171.0
1229.1432863692448,,,1249.9188268321868,1241.3645558694975,,1239.6095774674811,,,1256.3717100682245,1271.204272280642,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,37,Oceane Avocat Gros,France,71,2019,7,1997-04-23T00:00:00.000000,21.724845995893222,16,0,171.0
1246.645874817323,,,1266.6753850906014,1237.4871523635948,,1259.1248697248557,,,1272.922324407038,1269.2195453123354,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,38,Aleksandra Barantceva,Russia,315,2019,7,2001-12-22T00:00:00.000000,17.059548254620122,12,0,171.0
1203.2921732522632,,,1227.1972969872888,1184.157764053586,,1214.7092908375955,,,1214.3497611615164,1211.634980904416,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,39,Tara Geraghty-Moats,USA,40,2019,7,1993-04-12T00:00:00.000000,25.75496235455168,45,0,171.0
1158.9526614487152,,,1185.820399508835,1260.5194764986604,,1169.42003202279,,,1194.3630095154251,1300.0,,2019-01-13,Sapporo,Japan,L,137,Large,0,World Cup,40,Tong Ma,China,120,2019,7,1994-03-02T00:00:00.000000,24.867898699520875,9,0,171.0
1691.7512255554884,,,1623.1794013080748,1512.901102568363,,1683.520456332444,,,1613.7924467104751,1499.4802080026416,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,1,Daniela Iraschko-Stolz,Austria,7,2019,8,1983-11-21T00:00:00.000000,35.15947980835045,97,0,938.0
1757.5085742842534,,,1702.6834375311923,1543.2596741004745,,1752.5539841795128,,,1697.258866874249,1539.6380674899572,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,2,Sara Takanashi,Japan,3,2019,8,1996-10-08T00:00:00.000000,22.27789185489391,120,0,938.0
1715.2518958501705,,,1630.9998643334902,1527.507585765191,,1710.055230858938,,,1624.025418144702,1508.5423226877276,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,3,Katharina Schmid,Germany,13,2019,8,1996-05-23T00:00:00.000000,22.65571526351814,112,0,938.0
1733.864437010427,,,1664.2572737717328,1523.389206601221,,1730.3774554946926,,,1659.6017073904454,1501.6965909874714,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,4,Maren Lundby,Norway,9,2019,8,1994-09-07T00:00:00.000000,24.364134154688568,117,0,938.0
1534.4620214435254,,,1489.0169412086736,1340.974162527464,,1523.4267314503725,,,1477.13059015304,1323.8948709130937,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,5,Nika Kriznar,Slovenia,266,2019,8,2000-03-09T00:00:00.000000,18.86105407255305,37,0,938.0
1393.8426678443625,,,1376.001562013548,1321.3274398937567,,1375.2470207479798,,,1358.1225593536528,1316.0570065287911,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,6,Lidiia Iakovleva,Russia,245,2019,8,2001-08-14T00:00:00.000000,17.429158110882955,10,0,938.0
1461.5692621994197,,,1394.1816068173623,1345.2200408588235,,1448.4875753356805,,,1378.558986547302,1316.7308777991757,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,7,Anna Odine Strøm,Norway,44,2019,8,1998-04-17T00:00:00.000000,20.75564681724846,40,0,938.0
1536.9390792975046,,,1476.2820148467322,1352.7802685524766,,1529.404351559414,,,1466.8402079829336,1315.701883243835,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,8,Juliane Seyfarth,Germany,63,2019,8,1990-02-19T00:00:00.000000,28.91170431211499,95,0,938.0
1633.7094726183327,,,1576.656739773976,1531.6926148054624,,1632.0095793671633,,,1573.595379309107,1531.6502320192617,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,9,Yuki Ito,Japan,5,2019,8,1994-05-10T00:00:00.000000,24.692676249144423,118,0,938.0
1504.402915863087,,,1469.4983845324,1337.9695758361177,,1497.2823372534606,,,1461.7822614363906,1330.0678556534042,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,10,Ursa Bogataj,Slovenia,20,2019,8,1995-03-07T00:00:00.000000,23.868583162217657,113,0,938.0
1508.3360942624906,,,1490.9595255999077,1371.5116773107673,,1502.5668446509867,,,1485.5534615586744,1363.126253710312,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,11,Chiara Kreuzer,Austria,21,2019,8,1997-07-18T00:00:00.000000,21.50308008213552,93,0,938.0
1395.8259405482372,,,1344.4344832670265,1398.3042555621294,,1384.1637380488212,,,1330.8984986857922,1369.4495767651144,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,12,Eva Pinkelnig,Austria,14,2019,8,1988-05-27T00:00:00.000000,30.644763860369608,48,0,938.0
1638.4068515583594,,,1582.7265603492745,1482.5303902539038,,1641.337864781587,,,1584.1459553099876,1480.019030146465,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,13,Carina Vogt,Germany,4,2019,8,1992-02-05T00:00:00.000000,26.951403148528406,108,0,938.0
1265.6908514801676,,,1235.1240823978585,1278.3070445201224,,1247.6601047766878,,,1216.735540938976,1272.26422396758,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,14,Alexandra Kustova,Russia,29,2019,8,1998-08-26T00:00:00.000000,20.39698836413416,52,0,938.0
1426.2050753593503,,,1413.3872443115206,1295.2578537017714,,1419.925732054931,,,1407.5461846890253,1300.9637775316812,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,15,Kaori Iwabuchi,Japan,35,2019,8,1993-04-28T00:00:00.000000,25.724845995893222,99,0,938.0
1402.2720311259343,,,1418.4651138917684,1254.947469428363,,1395.5678229990551,,,1414.012892150558,1262.639339903132,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,16,Spela Rogelj,Slovenia,19,2019,8,1994-11-08T00:00:00.000000,24.194387405886378,118,0,938.0
1504.5305256168638,,,1442.2406962398857,1354.6873493135377,,1505.2873362047642,,,1440.3327548050927,1325.0312643544144,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,17,Ramona Straub,Germany,79,2019,8,1993-09-19T00:00:00.000000,25.3305954825462,71,0,938.0
1382.192982521041,,,1362.0015048035898,1259.8729772767597,,1376.4283038936794,,,1356.0406731768771,1234.807291964516,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,18,Sofya Tikhonova,Russia,27,2019,8,1998-11-16T00:00:00.000000,20.17248459958932,82,0,938.0
1433.061406602313,,,1414.7931519695362,1333.0645311625324,,1431.7452303608218,,,1413.3108314031467,1317.2645658727852,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,19,Yuka Seto,Japan,32,2019,8,1997-02-22T00:00:00.000000,21.90280629705681,69,0,938.0
1322.0605870007075,,,1329.8370815619337,1215.9026905589787,,1314.5370479991757,,,1323.899529167891,1221.1052812444836,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,20,Lucile Morat,France,279,2019,8,2001-06-15T00:00:00.000000,17.593429158110883,35,0,938.0
1443.8703950342624,,,1437.375497684054,1346.794764098736,,1445.4964388994097,,,1439.4309952685128,1361.5252891552584,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,21,Jacqueline Seifriedsberger,Austria,18,2019,8,1991-01-20T00:00:00.000000,27.99452429842573,103,0,938.0
1360.549222926378,,,1348.8884967777255,1237.6379170651394,,1357.8766316448357,,,1346.345336976308,1214.6066573717842,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,22,Anna Rupprecht,Germany,67,2019,8,1996-12-29T00:00:00.000000,22.053388090349078,49,0,938.0
1372.620922035397,,,1333.1857541375905,1287.5876894113178,,1371.8886071907957,,,1330.6786547463398,1280.3467313874878,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,23,Silje Opseth,Norway,221,2019,8,1999-04-28T00:00:00.000000,19.72621492128679,39,0,938.0
1319.8860672831822,,,1300.155387641968,1315.373917826913,,1316.754189561453,,,1296.548715153665,1306.9403205798387,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,24,Nozomi Maruyama,Japan,222,2019,8,1998-06-02T00:00:00.000000,20.629705681040384,7,0,938.0
1301.2811863077334,,,1279.0965364955457,1295.1327548634674,,1298.0401805770011,,,1275.191759191429,1296.038756747823,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,25,Lea Lemare,France,30,2019,8,1996-06-21T00:00:00.000000,22.576317590691307,99,0,938.0
1215.5208672791944,,,1213.8517520533846,1256.8754702948402,,1207.9128161626077,,,1206.958338527421,1271.978348449582,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,26,Xueyao Li,China,87,2019,8,1995-04-11T00:00:00.000000,23.772758384668037,36,0,938.0
1300.5156374326718,,,1311.629269872542,1222.1422151725424,,1299.4914870265002,,,1311.9833066865606,1230.486351136272,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,27,Julia Kykkänen,Finland,11,2019,8,1994-04-17T00:00:00.000000,24.755646817248454,106,0,938.0
1266.5170091434347,,,1268.2476580069535,1193.5980575014637,,1264.3841079240894,,,1266.8509867526475,1194.7652630894645,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,28,Misaki Shigeno,Japan,56,2019,8,1986-11-05T00:00:00.000000,32.20260095824778,35,0,938.0
1248.790933947988,,,1267.0787595229929,1237.4871523635948,,1246.645874817323,,,1266.6753850906014,1269.2195453123354,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,29,Aleksandra Barantceva,Russia,315,2019,8,2001-12-22T00:00:00.000000,17.073237508555785,13,0,938.0
1214.1972864017446,,,1245.0288507882788,1241.9749490537731,,1211.0196701627565,,,1244.2969998017406,1262.339909493941,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,30,Nita Englund,USA,26,2019,8,1992-06-10T00:00:00.000000,26.60643394934976,69,0,938.0
1287.1885141022626,,,1253.3254090422738,1354.3545238135885,,1289.8135691304683,,,1254.1823632831658,1331.8294330322544,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,31,Elena Runggaldier,Italy,39,2019,8,1990-07-10T00:00:00.000000,28.525667351129364,110,0,938.0
1240.0556876090511,,,1259.4415701470596,1269.086456188688,,1240.746592331711,,,1261.7543712979248,1300.0,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,32,Shihori Oi,Japan,58,2019,8,1999-06-29T00:00:00.000000,19.5564681724846,5,0,938.0
1241.7497780637786,,,1253.4227744200698,1232.4276605473333,,1243.679172021478,,,1256.4207244172994,1246.814320930972,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,33,Pauline Heßler,Germany,24,2019,8,1998-09-13T00:00:00.000000,20.347707049965777,24,0,938.0
1213.990801371413,,,1217.9282476800431,1268.8413540048575,,1215.3129480444336,,,1219.7908380103338,1290.2646171082283,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,34,Haruka Iwasa,Japan,105,2019,8,1996-04-12T00:00:00.000000,22.767967145790557,20,0,938.0
1302.8909949913432,,,1335.2009054173077,1298.0028741819235,,1311.0983503927412,,,1345.6660079001074,1301.6721794121963,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,35,Maja Vtic,Slovenia,8,2019,8,1988-01-27T00:00:00.000000,30.976043805612598,115,0,938.0
1196.6489418294886,,,1205.5290229180675,1220.914405501705,,1199.1760576795202,,,1208.7760664768473,1241.0086916700789,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,36,Ksenia Kablukova,Russia,249,2019,8,1998-06-16T00:00:00.000000,20.591375770020534,34,0,938.0
1223.8249027552697,,,1243.2917375707,1241.3645558694975,,1229.1432863692448,,,1249.9188268321868,1271.204272280642,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,37,Oceane Avocat Gros,France,71,2019,8,1997-04-23T00:00:00.000000,21.738535249828885,17,0,938.0
1231.5751671220444,,,1254.387646503341,1147.8404875302017,,1238.511458191207,,,1262.7854018401315,1161.7051418021906,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,38,Daniela Haralambie,Romania,43,2019,8,1997-08-14T00:00:00.000000,21.429158110882955,68,0,938.0
1122.8149388235888,,,1143.6757552896242,,,1124.6173765285776,,,1146.6388727520505,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,39,Nina Lussi,USA,37,2019,8,1994-03-29T00:00:00.000000,24.807665982203968,32,0,938.0
1287.171936637985,,,1287.3331309498258,,,1300.0,,,1300.0,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,40,Ren Mikase,Japan,335,2019,8,2000-03-10T00:00:00.000000,18.858316221765914,1,0,938.0
1153.2972491734154,,,1178.8177256464237,1260.5194764986604,,1158.9526614487152,,,1185.820399508835,1300.0,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,41,Tong Ma,China,120,2019,8,1994-03-02T00:00:00.000000,24.88158795345653,10,0,938.0
1236.1588570003016,,,1245.4196335294066,,,1247.9102723221213,,,1257.5177560493346,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,42,Yuka Kobayashi,Japan,60,2019,8,1994-05-16T00:00:00.000000,24.67624914442163,9,0,938.0
1193.0904830389973,,,1215.875239786439,1184.157764053586,,1203.2921732522632,,,1227.1972969872888,1211.634980904416,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,43,Tara Geraghty-Moats,USA,40,2019,8,1993-04-12T00:00:00.000000,25.768651608487332,46,0,938.0
1282.9194921935407,,,1283.3176869343818,,,1300.0,,,1300.0,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,44,Rio Seto,Japan,297,2019,8,2001-04-23T00:00:00.000000,17.738535249828885,1,0,938.0
1281.0547270720367,,,1272.1021695290974,1309.4580510594617,,1299.1449293255096,,,1289.1220358817238,1300.0,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,45,Ingebjørg Saglien Bråten,Norway,295,2019,8,1999-09-20T00:00:00.000000,19.329226557152637,4,0,938.0
1280.7932699713183,,,1281.30996492666,,,1300.0,,,1300.0,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,46,Kaede Narita,Japan,304,2019,8,1995-09-12T00:00:00.000000,23.35112936344969,1,0,938.0
1246.2394268839807,,,1253.882634165156,,,1264.3005294814936,,,1271.8613780567614,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,47,Andreea Diana Trambitas,Romania,248,2019,8,2000-05-31T00:00:00.000000,18.63381245722108,4,0,938.0
1263.170207307871,,,1267.5048006514412,,,1283.474672945285,,,1287.4331253403022,,,2019-01-18,Zao,Japan,L,102,Normal,0,World Cup,48,Logan Sankey,USA,225,2019,8,1998-05-28T00:00:00.000000,20.643394934976044,2,0,938.0
1539.4544675240766,,,1478.9663104153988,1352.7802685524766,,1536.9390792975046,,,1476.2820148467322,1315.701883243835,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,1,Juliane Seyfarth,Germany,63,2019,9,1990-02-19T00:00:00.000000,28.914442162902123,96,1,938.0
1507.3491540476698,,,1445.253256867995,1354.6873493135377,,1504.5305256168638,,,1442.2406962398857,1325.0312643544144,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,1,Ramona Straub,Germany,79,2019,9,1993-09-19T00:00:00.000000,25.33333333333333,72,2,938.0
1716.3551484729269,,,1632.370595323995,1527.507585765191,,1715.2518958501705,,,1630.9998643334902,1508.5423226877276,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,1,Katharina Schmid,Germany,13,2019,9,1996-05-23T00:00:00.000000,22.65845311430527,113,4,938.0
1640.0581967365397,,,1584.4681019672812,1482.5303902539038,,1638.4068515583594,,,1582.7265603492745,1480.019030146465,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,1,Carina Vogt,Germany,4,2019,9,1992-02-05T00:00:00.000000,26.954140999315538,109,3,938.0
1691.9484152498717,,,1623.603602322893,1512.901102568363,,1691.7512255554884,,,1623.1794013080748,1499.4802080026416,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,2,Daniela Iraschko-Stolz,Austria,7,2019,9,1983-11-21T00:00:00.000000,35.162217659137575,98,4,938.0
1510.0554602167292,,,1492.5015688056258,1371.5116773107673,,1508.3360942624906,,,1490.9595255999077,1363.126253710312,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,2,Chiara Kreuzer,Austria,21,2019,9,1997-07-18T00:00:00.000000,21.505817932922657,94,3,938.0
1398.6526062877492,,,1347.4122271376943,1398.3042555621294,,1395.8259405482372,,,1344.4344832670265,1369.4495767651144,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,2,Eva Pinkelnig,Austria,14,2019,9,1988-05-27T00:00:00.000000,30.647501711156742,49,2,938.0
1446.2171154566497,,,1439.431790425077,1346.794764098736,,1443.8703950342624,,,1437.375497684054,1361.5252891552584,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,2,Jacqueline Seifriedsberger,Austria,18,2019,9,1991-01-20T00:00:00.000000,27.99726214921287,104,1,938.0
1756.227127359744,,,1701.5725099821973,1543.2596741004745,,1757.5085742842534,,,1702.6834375311923,1539.6380674899572,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,3,Sara Takanashi,Japan,3,2019,9,1996-10-08T00:00:00.000000,22.28062970568104,121,4,938.0
1434.4525174367452,,,1416.0680897875602,1333.0645311625324,,1433.061406602313,,,1414.7931519695362,1317.2645658727852,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,3,Yuka Seto,Japan,32,2019,9,1997-02-22T00:00:00.000000,21.90554414784394,70,2,938.0
1427.664576200351,,,1414.6761050937262,1295.2578537017714,,1426.2050753593503,,,1413.3872443115206,1300.9637775316812,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,3,Kaori Iwabuchi,Japan,35,2019,9,1993-04-28T00:00:00.000000,25.72758384668036,100,3,938.0
1633.271261095617,,,1576.439960099394,1531.6926148054624,,1633.7094726183327,,,1576.656739773976,1531.6502320192617,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,3,Yuki Ito,Japan,5,2019,9,1994-05-10T00:00:00.000000,24.695414099931558,119,1,938.0
1731.6607135946674,,,1662.3848827027402,1523.389206601221,,1733.864437010427,,,1664.2572737717328,1501.6965909874714,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,4,Maren Lundby,Norway,9,2019,9,1994-09-07T00:00:00.000000,24.366872005475702,118,4,938.0
1373.5535654306684,,,1334.2666039760304,1287.5876894113178,,1372.620922035397,,,1333.1857541375905,1280.3467313874878,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,4,Silje Opseth,Norway,221,2019,9,1999-04-28T00:00:00.000000,19.72895277207392,40,3,938.0
1282.87897076755,,,1273.7692290671853,1309.4580510594617,,1281.0547270720367,,,1272.1021695290974,1300.0,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,4,Ingebjørg Saglien Bråten,Norway,295,2019,9,1999-09-20T00:00:00.000000,19.33196440793977,5,2,938.0
1461.614834444831,,,1394.6573330923895,1345.2200408588235,,1461.5692621994197,,,1394.1816068173623,1316.7308777991757,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,4,Anna Odine Strøm,Norway,44,2019,9,1998-04-17T00:00:00.000000,20.758384668035596,41,1,938.0
1502.97031440375,,,1468.2318971251686,1337.9695758361177,,1504.402915863087,,,1469.4983845324,1330.0678556534042,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,5,Ursa Bogataj,Slovenia,20,2019,9,1995-03-07T00:00:00.000000,23.871321013004792,114,3,938.0
1401.844780654989,,,1417.6959984567432,1254.947469428363,,1402.2720311259343,,,1418.4651138917684,1262.639339903132,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,5,Spela Rogelj,Slovenia,19,2019,9,1994-11-08T00:00:00.000000,24.197125256673512,119,1,938.0
1303.4452781024409,,,1335.2580853314876,1298.0028741819235,,1302.8909949913432,,,1335.2009054173077,1301.6721794121963,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,5,Maja Vtic,Slovenia,8,2019,9,1988-01-27T00:00:00.000000,30.978781656399725,116,2,938.0
1532.7477503216248,,,1487.5655919299295,1340.974162527464,,1534.4620214435254,,,1489.0169412086736,1323.8948709130937,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,5,Nika Kriznar,Slovenia,266,2019,9,2000-03-09T00:00:00.000000,18.863791923340177,38,4,938.0
1380.9037181153851,,,1360.789736365964,1259.8729772767597,,1382.192982521041,,,1362.0015048035898,1234.807291964516,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,6,Sofya Tikhonova,Russia,27,2019,9,1998-11-16T00:00:00.000000,20.175222450376456,83,3,938.0
1248.7848249111632,,,1266.7847022531716,1237.4871523635948,,1248.790933947988,,,1267.0787595229929,1269.2195453123354,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,6,Aleksandra Barantceva,Russia,315,2019,9,2001-12-22T00:00:00.000000,17.075975359342916,14,2,938.0
1265.531345476901,,,1235.119005168865,1278.3070445201224,,1265.6908514801676,,,1235.1240823978585,1272.26422396758,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,6,Alexandra Kustova,Russia,29,2019,9,1998-08-26T00:00:00.000000,20.399726214921287,53,1,938.0
1392.4367580261792,,,1374.6505482443472,1321.3274398937567,,1393.8426678443625,,,1376.001562013548,1316.0570065287911,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,6,Lidiia Iakovleva,Russia,245,2019,9,2001-08-14T00:00:00.000000,17.43189596167009,11,4,938.0
1122.7495467399824,,,1143.4051302427483,,,1122.8149388235888,,,1143.6757552896242,,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,7,Nina Lussi,USA,37,2019,9,1994-03-29T00:00:00.000000,24.810403832991103,33,3,938.0
1213.4297754705335,,,1243.9318048552418,1241.9749490537731,,1214.1972864017446,,,1245.0288507882788,1262.339909493941,,2019-01-19,Zao,Japan,L,102,Team Normal,1,World Cup,7,Nita Englund,USA,26,2019,9,1992-06-10T00:00:00.000000,26.60917180013689,70,4,938.0
