Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg
1584.3073310413238,,,1588.1205217437164,1438.2659897875412,,1587.1700594938577,,,1577.3570373080604,1434.610340074889,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,14,Juliane Seyfarth,Germany,63,2020,5,1990-02-19T00:00:00.000000,29.894592744695412,120,0
1408.4930875829493,,,1356.025502552505,1352.9300744478996,,1398.6617753494668,,,1345.351027124473,1342.646238298227,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,15,Nozomi Maruyama,Japan,222,2020,5,1998-06-02T00:00:00.000000,21.61259411362081,31,0
1587.0992419354063,,,1512.25327383219,1466.6963789048075,,1593.7343800499455,,,1549.7097339202235,1469.6129723063443,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,16,Ema Klinec,Slovenia,89,2020,5,1998-07-02T00:00:00.000000,21.530458590006845,60,0
1583.3829054232763,,,1556.2048875356763,1453.2179477021223,,1591.5384271067005,,,1549.2745940848968,1456.8271208132924,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,17,Nika Kriznar,Slovenia,266,2020,5,2000-03-09T00:00:00.000000,19.84394250513347,62,0
1428.8097765957066,,,1416.6012556785024,1338.2464550651678,,1426.2156161408052,,,1415.4186785424504,1332.3355292243887,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,18,Lara Malsiner,Italy,253,2020,5,2000-04-14T00:00:00.000000,19.745379876796715,50,0
1410.5941371278514,,,1389.3102935042198,1347.3735444497934,,1408.2060585286326,,,1389.8558596563464,1344.360502457811,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,19,Yuka Seto,Japan,32,2020,5,1997-02-22T00:00:00.000000,22.885694729637233,91,0
1294.7945220105896,,,,1262.5556201562852,,1284.1316254827004,,,,1252.932856018307,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,20,Selina Freitag,Germany,338,2020,5,2001-05-19T00:00:00.000000,18.650239561943874,7,0
1340.2093921734913,,,1321.1089821995677,1266.1661834930826,,1335.2328616506536,,,1324.8340967053737,1258.8476846815142,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,21,Julia Clair,France,33,2020,5,1994-03-20T00:00:00.000000,25.815195071868583,92,0
1381.1054217126502,,,1407.9257898701376,1285.6827044039658,,1381.5466994199942,,,1419.9683900073044,1282.2554918459623,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,22,Lidiia Iakovleva,Russia,245,2020,5,2001-08-14T00:00:00.000000,18.41204654346338,28,0
1299.5812953509158,,,1290.0561422889616,1276.6977981497985,,1294.737013468404,,,1280.2092538892641,1274.3276782410248,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,23,Elena Runggaldier,Italy,39,2020,5,1990-07-10T00:00:00.000000,29.508555783709788,130,0
1268.7708121165347,,,1256.3599752384675,1276.4056679011267,,1263.188466068514,,,1263.6337442988106,1275.9614710820133,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,24,Kinga Rajda,Poland,252,2020,5,2000-12-22T00:00:00.000000,19.055441478439423,11,0
1378.2097724051914,,,1394.2809176016906,1315.098248332081,,1383.837649778384,,,1399.297272389902,1320.5337109734642,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,25,Svenja Würth,Germany,22,2020,5,1993-08-20T00:00:00.000000,26.39561943874059,85,0
1275.7591444528484,,,1258.349696353505,1263.4613335321767,,1274.3501343501841,,,1244.2280350452352,1265.6403758527995,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,26,Katra Komar,Slovenia,284,2020,5,2001-05-16T00:00:00.000000,18.65845311430527,19,0
1293.3449165253285,,,1277.5888501224165,1292.872435623284,,1295.2035272540968,,,1273.63394132049,1299.957898361574,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,27,Lisa Eder,Austria,337,2020,5,2001-08-12T00:00:00.000000,18.417522245037645,14,0
1492.3292553002484,,,1493.9274608386759,1377.0714165459622,,1513.2367798759908,,,1488.2654515244471,1394.717726797269,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,28,Anna Odine Strøm,Norway,44,2020,5,1998-04-17T00:00:00.000000,21.738535249828885,65,0
1201.413673074242,,,1221.981488819373,1210.8297106281827,,1199.6610162583288,,,1208.213516258086,1213.8233163981458,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,29,Oceane Avocat Gros,France,71,2020,5,1997-04-23T00:00:00.000000,22.72142368240931,34,0
1342.279639281525,,,1402.6701550409427,1246.769662707371,,1353.7998076985539,,,1397.602047138094,1255.118860585468,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,30,Spela Rogelj,Slovenia,19,2020,5,1994-11-08T00:00:00.000000,25.1772758384668,143,0
1308.265856385174,,,1348.7804561066762,1246.7347749408639,,1318.6311607461882,,,1358.7741293073477,1257.0320864888936,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,31,Kaori Iwabuchi,Japan,35,2020,5,1993-04-28T00:00:00.000000,26.707734428473646,119,0
1332.6090715180392,,,1328.47111961134,1287.1304962997606,,1346.905278057279,,,1326.8828989740655,1303.4247966735636,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,32,Jerneja Brecl,Slovenia,281,2020,5,2001-08-09T00:00:00.000000,18.425735797399042,31,0
1236.9683260447262,,,1252.8390777095603,1274.306975299758,,1245.049296382669,,,1244.5165620112475,1291.2589189594387,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,33,Yuka Kobayashi,Japan,60,2020,5,1994-05-16T00:00:00.000000,25.659137577002053,11,0
1318.2315788929127,,,1317.442192825412,1230.2120805236693,,1334.8945777711392,,,1320.5202268534258,1244.756181031072,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,34,Agnes Reisch,Germany,259,2020,5,1999-10-11T00:00:00.000000,20.254620123203285,18,0
1234.258655564206,,,1294.0580360336082,1159.7120239075605,,1245.7218526074241,,,1294.9127287019394,1169.8164406758515,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,35,Lucile Morat,France,279,2020,5,2001-06-15T00:00:00.000000,18.576317590691307,53,0
1244.6696380402375,,,1299.870044056445,1179.052845810205,,1258.7574035161529,,,1304.171676752194,1192.7510601780427,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,36,Julia Kykkänen,Finland,11,2020,5,1994-04-17T00:00:00.000000,25.738535249828885,126,0
1263.1730393682685,,,1290.350785917349,1260.7356799141899,,1280.570835633216,,,1288.6479834321754,1284.1478078483276,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,37,Anna Twardosz,Poland,288,2020,5,2001-04-12T00:00:00.000000,18.751540041067763,3,0
1151.314831887236,,,1193.4292744400905,1224.5969183355853,,1162.1653756672513,,,1174.6226758118712,1246.3964044518568,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,38,Susanna Forsström,Finland,45,2020,5,1995-04-19T00:00:00.000000,24.7337440109514,24,0
1280.4100512543323,,,,1270.0975859868079,,1302.8661342715773,,,,1298.3700300705498,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,39,Irma Makhinia,Russia,401,2020,5,2002-09-06T00:00:00.000000,17.349760438056126,2,0
1223.057191014852,,,1247.8570164570115,1226.2215323025125,,1242.629345340755,,,1238.6553134788371,1252.0785655295767,,2020-01-12,Sapporo,Japan,L,137,Large,0,World Cup,40,Ingebjørg Saglien Bråten,Norway,295,2020,5,1999-09-20T00:00:00.000000,20.312114989733058,18,0
1616.9075490011805,,,1482.263514410225,1523.6552533664476,,1598.8967444728255,,,1448.4316378502456,1502.6033424138693,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,1,Eva Pinkelnig,Austria,14,2020,6,1988-05-27T00:00:00.000000,31.641341546885695,74,0
1733.3109565483408,,,1670.8219892990003,1579.9005387230918,,1724.0869341867685,,,1657.7367564799415,1571.0110139383178,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,2,Sara Takanashi,Japan,3,2020,6,1996-10-08T00:00:00.000000,23.274469541409992,146,0
1634.9643837752099,,,1526.2912676996896,1520.8447298818696,,1621.742426154297,,,1502.1673948883163,1505.3430998339452,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,3,Chiara Kreuzer,Austria,21,2020,6,1997-07-18T00:00:00.000000,22.49965776865161,119,0
1398.1493262702018,,,1276.9956372624322,1405.6173630900146,,1367.7073781771956,,,1226.0048071876674,1387.000814429628,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,4,Marita Kramer,Austria,299,2020,6,2001-10-25T00:00:00.000000,18.22861054072553,15,0
1770.068433817585,,,1660.5431918552345,1619.1458585029652,,1767.8230426288892,,,1653.4969060169976,1607.2705544433677,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,5,Maren Lundby,Norway,9,2020,6,1994-09-07T00:00:00.000000,25.360711841204655,143,0
1594.0856932954528,,,1534.045630857202,1453.2179477021223,,1583.3829054232763,,,1517.774154405325,1456.8271208132924,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,6,Nika Kriznar,Slovenia,266,2020,6,2000-03-09T00:00:00.000000,19.85763175906913,63,0
1595.8871032915476,,,1526.9466752605106,1466.6963789048075,,1587.0992419354063,,,1512.25327383219,1469.6129723063443,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,7,Ema Klinec,Slovenia,89,2020,6,1998-07-02T00:00:00.000000,21.544147843942504,61,0
1710.2727507930017,,,1626.75197623817,1570.7430931079455,,1710.3736250467182,,,1623.8780409345886,1574.5366317352743,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,8,Katharina Schmid,Germany,13,2020,6,1996-05-23T00:00:00.000000,23.652292950034223,138,0
1504.576414082714,,,1480.0694427157828,1377.0714165459622,,1492.3292553002484,,,1464.8383417128744,1394.717726797269,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,9,Anna Odine Strøm,Norway,44,2020,6,1998-04-17T00:00:00.000000,21.752224503764545,66,0
1648.9678542237195,,,1580.7663528131163,1530.0610461007782,,1649.064444885103,,,1578.4503441452575,1513.4140078699756,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,10,Daniela Iraschko-Stolz,Austria,7,2020,6,1983-11-21T00:00:00.000000,36.15605749486653,112,0
1442.369663150394,,,1430.0928099549985,1308.5710219184346,,1428.4681273666004,,,1413.6650060193492,1282.0103463225958,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,11,Sofya Tikhonova,Russia,27,2020,6,1998-11-16T00:00:00.000000,21.169062286105408,108,0
1422.3249462295837,,,1369.1195275606917,1352.9300744478996,,1408.4930875829493,,,1347.6216771696293,1342.646238298227,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,12,Nozomi Maruyama,Japan,222,2020,6,1998-06-02T00:00:00.000000,21.626283367556468,32,0
1495.5985944019858,,,1488.0474046823645,1432.2042618439793,,1489.8275164510367,,,1483.13331832499,1420.153091735017,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,13,Irina Avvakumova,Russia,6,2020,6,1991-09-14T00:00:00.000000,28.34223134839151,119,0
1581.6148780958167,,,1541.7393222279122,1438.2659897875412,,1584.3073310413238,,,1544.9024434821588,1434.610340074889,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,14,Juliane Seyfarth,Germany,63,2020,6,1990-02-19T00:00:00.000000,29.908281998631075,121,0
1607.9458217445801,,,1524.523511847612,1543.280656554763,,1614.2540740220304,,,1528.2498717220383,1533.4953336066687,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,15,Yuki Ito,Japan,5,2020,6,1994-05-10T00:00:00.000000,25.689253935660506,142,0
1417.5908979457445,,,1385.8850568447444,1347.3735444497934,,1410.5941371278514,,,1375.9137494785869,1344.360502457811,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,16,Yuka Seto,Japan,32,2020,6,1997-02-22T00:00:00.000000,22.899383983572896,92,0
1482.6772988954567,,,1439.754794507548,1392.8839556975847,,1483.0545848675088,,,1438.6694859813865,1378.8502176153333,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,17,Jacqueline Seifriedsberger,Austria,18,2020,6,1991-01-20T00:00:00.000000,28.99110198494182,129,0
1307.6634458073033,,,1313.947637329347,1262.5556201562852,,1294.7945220105896,,,1300.0,1252.932856018307,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,18,Selina Freitag,Germany,338,2020,6,2001-05-19T00:00:00.000000,18.663928815879533,8,0
1501.2828358772908,,,1382.4777540297707,1434.2088550399421,,1506.7946572805308,,,1379.1977588496636,1416.4964595827655,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,19,Silje Opseth,Norway,221,2020,6,1999-04-28T00:00:00.000000,20.722792607802873,63,0
1316.757687670807,,,1346.7409844138442,1246.7347749408639,,1308.265856385174,,,1341.4633876906748,1257.0320864888936,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,20,Kaori Iwabuchi,Japan,35,2020,6,1993-04-28T00:00:00.000000,26.72142368240931,120,0
1324.277033704382,,,1323.1996949408397,1230.2120805236693,,1318.2315788929127,,,1317.442192825412,1244.756181031072,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,21,Agnes Reisch,Germany,259,2020,6,1999-10-11T00:00:00.000000,20.268309377138944,19,0
1344.7557198463433,,,1383.3370128665738,1246.769662707371,,1342.279639281525,,,1387.2696317848013,1255.118860585468,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,22,Spela Rogelj,Slovenia,19,2020,6,1994-11-08T00:00:00.000000,25.190965092402465,144,0
1275.2827366936667,,,1270.1447365918555,1276.4056679011267,,1268.7708121165347,,,1262.9059789526973,1275.9614710820133,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,23,Kinga Rajda,Poland,252,2020,6,2000-12-22T00:00:00.000000,19.069130732375086,12,0
1377.1375792224126,,,1383.096017088333,1285.6827044039658,,1381.1054217126502,,,1391.736921389617,1282.2554918459623,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,24,Lidiia Iakovleva,Russia,245,2020,6,2001-08-14T00:00:00.000000,18.425735797399042,29,0
1294.6587166524687,,,1279.1020193261124,1292.872435623284,,1293.3449165253285,,,1277.5888501224165,1299.957898361574,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,25,Lisa Eder,Austria,337,2020,6,2001-08-12T00:00:00.000000,18.431211498973305,15,0
1371.1413669643096,,,1368.5384399040138,1315.098248332081,,1378.2097724051914,,,1380.138779961437,1320.5337109734642,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,26,Svenja Würth,Germany,22,2020,6,1993-08-20T00:00:00.000000,26.409308692676248,86,0
1416.0174310850853,,,1383.3357450319597,1338.2464550651678,,1428.8097765957066,,,1399.111067326727,1332.3355292243887,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,27,Lara Malsiner,Italy,253,2020,6,2000-04-14T00:00:00.000000,19.759069130732374,51,0
1234.95779971558,,,1288.3185305032187,1159.7120239075605,,1234.258655564206,,,1294.949330628567,1169.8164406758515,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,28,Lucile Morat,France,279,2020,6,2001-06-15T00:00:00.000000,18.590006844626966,54,0
1347.0514004435481,,,1281.1289713619053,1330.8591173544537,,1357.4539776899262,,,1289.2755202766314,1314.3908568874058,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,29,Luisa Görlich,Germany,240,2020,6,1998-12-21T00:00:00.000000,21.073237508555785,20,0
1274.3784964239705,,,1288.6143039960134,1270.0975859868079,,1280.4100512543323,,,1300.0,1298.3700300705498,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,30,Irma Makhinia,Russia,401,2020,6,2002-09-06T00:00:00.000000,17.363449691991786,3,0
1320.8534361760974,,,1308.1212231537918,1287.1304962997606,,1332.6090715180392,,,1324.200451669639,1303.4247966735636,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,31,Jerneja Brecl,Slovenia,281,2020,6,2001-08-09T00:00:00.000000,18.439425051334702,32,0
1260.747628821949,,,1257.7942741870565,1193.745019919503,,1269.2733024942129,,,1270.310160857078,1194.7652630894645,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,32,Misaki Shigeno,Japan,56,2020,6,1986-11-05T00:00:00.000000,33.19917864476386,37,0
1236.2886239356485,,,1282.1821841438825,1179.052845810205,,1244.6696380402375,,,1299.8895374479782,1192.7510601780427,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,33,Julia Kykkänen,Finland,11,2020,6,1994-04-17T00:00:00.000000,25.752224503764545,127,0
1213.6024631455343,,,1250.3230185126547,1214.3549215411424,,1222.0433429816214,,,1266.6913890384837,1228.960303253563,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,34,Shihori Oi,Japan,58,2020,6,1999-06-29T00:00:00.000000,20.553045859000683,10,0
1213.8010443358307,,,1215.8883158318279,1265.6116609914739,,1224.0485092435244,,,1230.8030358320743,1277.567978949064,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,35,Haruka Iwasa,Japan,105,2020,6,1996-04-12T00:00:00.000000,23.76454483230664,22,0
1260.0794125298357,,,1244.219823589716,1263.4613335321767,,1275.7591444528484,,,1264.597241900479,1265.6403758527995,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,36,Katra Komar,Slovenia,284,2020,6,2001-05-16T00:00:00.000000,18.67214236824093,20,0
1174.525369030279,,,1234.8043766212395,1161.9131441455033,,1185.508950271201,,,1256.4714258356887,1180.1790768725348,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,37,Karolina Indrackova,Czechia,50,2020,6,1997-08-26T00:00:00.000000,22.392881587953458,17,0
1140.7931900199262,,,1175.663008819215,1224.5969183355853,,1151.314831887236,,,1193.4292744400905,1246.3964044518568,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,38,Susanna Forsström,Finland,45,2020,6,1995-04-19T00:00:00.000000,24.747433264887064,25,0
1243.4355127667193,,,1260.9805525831207,1260.7356799141899,,1263.1730393682685,,,1290.350785917349,1284.1478078483276,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,39,Anna Twardosz,Poland,288,2020,6,2001-04-12T00:00:00.000000,18.765229295003422,4,0
1275.4141235612385,,,1259.940922461139,1276.6977981497985,,1299.5812953509158,,,1291.5477209456174,1274.3276782410248,,2020-01-17,Zao,Japan,L,102,Normal,0,World Cup,40,Elena Runggaldier,Italy,39,2020,6,1990-07-10T00:00:00.000000,29.522245037645447,131,0
1651.7085969670468,,,1584.6393530885575,1530.0610461007782,,1648.9678542237195,,,1580.7663528131163,1513.4140078699756,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,1,Daniela Iraschko-Stolz,Austria,7,2020,7,1983-11-21T00:00:00.000000,36.15879534565366,113,1
1637.8860354065748,,,1531.1929127247447,1520.8447298818696,,1634.9643837752099,,,1526.2912676996896,1505.3430998339452,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,1,Chiara Kreuzer,Austria,21,2020,7,1997-07-18T00:00:00.000000,22.50239561943874,120,3
1404.6437370165318,,,1287.127993974859,1405.6173630900146,,1398.1493262702018,,,1276.9956372624322,1387.000814429628,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,1,Marita Kramer,Austria,299,2020,7,2001-10-25T00:00:00.000000,18.23134839151266,16,2
1620.0694985396233,,,1488.058120067362,1523.6552533664476,,1616.9075490011805,,,1482.263514410225,1502.6033424138693,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,1,Eva Pinkelnig,Austria,14,2020,7,1988-05-27T00:00:00.000000,31.644079397672826,75,4
1609.5631875244726,,,1527.3489551145376,1543.280656554763,,1607.9458217445801,,,1524.523511847612,1533.4953336066687,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,2,Yuki Ito,Japan,5,2020,7,1994-05-10T00:00:00.000000,25.691991786447637,143,1
1733.4046687317243,,,1671.1206595943765,1579.9005387230918,,1733.3109565483408,,,1670.8219892990003,1571.0110139383178,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,2,Sara Takanashi,Japan,3,2020,7,1996-10-08T00:00:00.000000,23.277207392197123,147,3
1422.1079932185903,,,1391.6284745288917,1347.3735444497934,,1417.5908979457445,,,1385.8850568447444,1344.360502457811,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,2,Yuka Seto,Japan,32,2020,7,1997-02-22T00:00:00.000000,22.902121834360027,93,4
1426.7663018071776,,,1375.2243405105005,1352.9300744478996,,1422.3249462295837,,,1369.1195275606917,1342.646238298227,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,2,Nozomi Maruyama,Japan,222,2020,7,1998-06-02T00:00:00.000000,21.6290212183436,33,2
1506.0482359705595,,,1481.6874629960892,1377.0714165459622,,1504.576414082714,,,1480.0694427157828,1394.717726797269,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,3,Anna Odine Strøm,Norway,44,2020,7,1998-04-17T00:00:00.000000,21.754962354551676,67,1
1502.8058333587933,,,1386.1836240144437,1434.2088550399421,,1501.2828358772908,,,1382.4777540297707,1416.4964595827655,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,3,Silje Opseth,Norway,221,2020,7,1999-04-28T00:00:00.000000,20.725530458590008,64,3
1768.1301094203245,,,1658.88135006277,1619.1458585029652,,1770.068433817585,,,1660.5431918552345,1607.2705544433677,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,3,Maren Lundby,Norway,9,2020,7,1994-09-07T00:00:00.000000,25.363449691991786,144,4
1228.814140550282,,,1254.330127975882,1226.2215323025125,,1223.057191014852,,,1247.8570164570115,1252.0785655295767,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,3,Ingebjørg Saglien Bråten,Norway,295,2020,7,1999-09-20T00:00:00.000000,20.32854209445585,19,2
1443.1571377132648,,,1430.6596238888064,1308.5710219184346,,1442.369663150394,,,1430.0928099549985,1282.0103463225958,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,4,Sofya Tikhonova,Russia,27,2020,7,1998-11-16T00:00:00.000000,21.17180013689254,109,3
1378.9660111086907,,,1384.6774310841313,1285.6827044039658,,1377.1375792224126,,,1383.096017088333,1282.2554918459623,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,4,Lidiia Iakovleva,Russia,245,2020,7,2001-08-14T00:00:00.000000,18.428473648186174,30,2
1277.7675954311349,,,1292.1817040657281,1270.0975859868079,,1274.3784964239705,,,1288.6143039960134,1298.3700300705498,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,4,Irma Makhinia,Russia,401,2020,7,2002-09-06T00:00:00.000000,17.366187542778917,4,1
1495.5435274495146,,,1487.3888302729133,1432.2042618439793,,1495.5985944019858,,,1488.0474046823645,1420.153091735017,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,4,Irina Avvakumova,Russia,6,2020,7,1991-09-14T00:00:00.000000,28.344969199178646,120,4
1321.8901365232373,,,1309.1806944060647,1287.1304962997606,,1320.8534361760974,,,1308.1212231537918,1303.4247966735636,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,5,Jerneja Brecl,Slovenia,281,2020,7,2001-08-09T00:00:00.000000,18.442162902121833,33,2
1590.8953902960063,,,1530.350746551339,1453.2179477021223,,1594.0856932954528,,,1534.045630857202,1456.8271208132924,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,5,Nika Kriznar,Slovenia,266,2020,7,2000-03-09T00:00:00.000000,19.860369609856264,64,4
1345.4254585815534,,,1382.802113558427,1246.769662707371,,1344.7557198463433,,,1383.3370128665738,1255.118860585468,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,5,Spela Rogelj,Slovenia,19,2020,7,1994-11-08T00:00:00.000000,25.193702943189596,145,1
1592.6715674974375,,,1523.3909551638783,1466.6963789048075,,1595.8871032915476,,,1526.9466752605106,1469.6129723063443,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,5,Ema Klinec,Slovenia,89,2020,7,1998-07-02T00:00:00.000000,21.546885694729635,62,3
1576.9344509258187,,,1535.7841732101172,1438.2659897875412,,1581.6148780958167,,,1541.7393222279122,1434.610340074889,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,6,Juliane Seyfarth,Germany,63,2020,7,1990-02-19T00:00:00.000000,29.911019849418206,122,1
1703.9482575763166,,,1619.2822883217855,1570.7430931079455,,1710.2727507930017,,,1626.75197623817,1574.5366317352743,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,6,Katharina Schmid,Germany,13,2020,7,1996-05-23T00:00:00.000000,23.655030800821354,139,4
1307.2322130444172,,,1312.7757407468605,1262.5556201562852,,1307.6634458073033,,,1313.947637329347,1252.932856018307,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,6,Selina Freitag,Germany,338,2020,7,2001-05-19T00:00:00.000000,18.666666666666668,9,2
1323.595017378025,,,1321.835379804744,1230.2120805236693,,1324.277033704382,,,1323.1996949408397,1244.756181031072,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,6,Agnes Reisch,Germany,259,2020,7,1999-10-11T00:00:00.000000,20.27104722792608,20,3
1412.226363045723,,,1378.5786508699905,1338.2464550651678,,1416.0174310850853,,,1383.3357450319597,1332.3355292243887,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,7,Lara Malsiner,Italy,253,2020,7,2000-04-14T00:00:00.000000,19.761806981519506,52,4
1298.0161614226572,,,1297.0035877105124,,,1300.0,,,1300.0,,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,7,Martina Ambrosi,Italy,355,2020,7,2001-04-07T00:00:00.000000,18.781656399726213,1,3
1273.7884174363546,,,1257.739413824694,1276.6977981497985,,1275.4141235612385,,,1259.940922461139,1274.3276782410248,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,7,Elena Runggaldier,Italy,39,2020,7,1990-07-10T00:00:00.000000,29.52498288843258,132,1
1301.0426641140527,,,1350.115811322586,1189.8232695903525,,1303.0720971677158,,,1354.2477426786725,1211.8024875541093,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,7,Manuela Malsiner,Italy,95,2020,7,1997-12-15T00:00:00.000000,22.091718001368925,63,2
1240.58870001055,,,1256.6479052796435,1260.7356799141899,,1243.4355127667193,,,1260.9805525831207,1284.1478078483276,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,8,Anna Twardosz,Poland,288,2020,7,2001-04-12T00:00:00.000000,18.767967145790553,5,1
1296.3494947559905,,,1294.892476599401,,,1300.0,,,1300.0,,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,8,Nicole Konderla,Poland,392,2020,7,2001-12-08T00:00:00.000000,18.11088295687885,1,2
1230.9842350346646,,,1246.830264582447,,,1233.700475345247,,,1250.971567175466,,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,8,Joanna Szwab,Poland,47,2020,7,1997-02-17T00:00:00.000000,22.915811088295687,4,3
1271.9922435022727,,,1265.6340719964967,1276.4056679011267,,1275.2827366936667,,,1270.1447365918555,1275.9614710820133,,2020-01-18,Zao,Japan,L,102,Team Normal,1,World Cup,8,Kinga Rajda,Poland,252,2020,7,2000-12-22T00:00:00.000000,19.071868583162217,13,4
