Elo,Individual_Elo,IndividualCompact_Elo,Sprint_Elo,MassStart_Elo,Pelo,Individual_Pelo,IndividualCompact_Pelo,Sprint_Pelo,MassStart_Pelo,Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Elevation
1452.617623498941,1427.4561368102388,1326.2087666261357,,1312.5751211496786,1453.3886163794043,1424.073517428275,1323.0,,1294.0,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,8,Lisa Hirner,Austria,52,2024,10,2003-10-03T00:00:00.000000,20.33675564681725,27,0,1203.0
1340.212210202644,1323.122210464671,1309.7827965175732,,1296.707332228963,1339.1069371647668,1322.944171683903,1307.7442990163536,,1292.0,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,9,Léna Brocard,France,53,2024,10,2000-05-19T00:00:00.000000,23.709787816563995,30,0,1203.0
1401.128418429062,1383.5463343460644,1316.7823416606614,,1294.4428720599642,1402.7588728482897,1380.9943798555291,1317.261659973232,,1296.0,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,10,Jenny Nowak,Germany,25,2024,10,2002-08-20T00:00:00.000000,21.45653661875428,29,0,1203.0
1253.8073081309628,1261.0976525881647,1290.0875733509465,,,1252.5833683429787,1269.4259004834655,1291.1466262351291,,,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,11,Hanna Midtsundstad,Norway,3,2024,10,1999-09-22T00:00:00.000000,24.366872005475702,10,0,1203.0
1188.673545529257,1183.4915067160125,1291.4571763605118,,1286.5515505767737,1186.9305058447312,1178.449215845478,1294.7097455244489,,1284.1782947962045,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,12,Alexa Brabec,USA,81,2024,10,2004-10-08T00:00:00.000000,19.32101300479124,17,0,1203.0
1395.287881976495,1379.5123245321838,1290.7398802384162,,1326.452182107148,1400.0483545061736,1377.8739627326663,1296.0661603256838,,1331.1202142437037,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,13,Yuna Kasai,Japan,161,2024,10,2004-02-04T00:00:00.000000,19.99726214921287,29,0,1203.0
1291.3706520864046,1286.6002490798148,1293.2830413673455,,1292.045984112657,1294.4224092966538,1290.5125675363083,1300.8705513148889,,1302.0,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,14,Maria Gerboth,Germany,66,2024,10,2002-06-19T00:00:00.000000,21.626283367556468,31,0,1203.0
1227.5398731324128,1240.411342417681,1272.0641091279897,,,1230.0207941000674,1245.0775109724948,1280.548892930717,,,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,15,Sana Azegami,Japan,162,2024,10,2001-11-04T00:00:00.000000,22.247775496235455,20,0,1203.0
1287.4711333641303,1299.4059902573429,1278.057441040062,,1307.7813623952748,1292.6089064680618,1302.6578521189904,1289.0,,1306.0,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,16,Veronica Gianmoena,Italy,29,2024,10,1995-10-25T00:00:00.000000,28.27652292950034,28,0,1203.0
1262.7461046019127,1276.9533269273184,1256.0343016058246,,,1268.322405225534,1276.475926285846,1267.833811763218,,,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,17,Annalena Slamik,Austria,41,2024,10,2003-03-23T00:00:00.000000,20.867898699520875,25,0,1203.0
1185.514758155685,1196.1427790174555,1268.3826033778598,,,1190.247950982356,1198.5980639491083,1283.0,,,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,18,Claudia Purker,Austria,177,2024,10,1999-01-15T00:00:00.000000,25.05133470225873,18,0,1203.0
1132.901788726103,1167.310333213459,1255.211968405593,,1269.1036502204647,1137.549454023289,1172.1155388773586,1271.1919801698273,,1286.0,2024-02-03,Seefeld,Austria,L,5.0,Individual Compact,0,World Cup,19,Silva Verbič,Slovenia,40,2024,10,2002-03-31T00:00:00.000000,21.845311430527037,28,0,1203.0
1575.8386891470022,1522.2416917571409,1361.9872743195783,,1352.9407010637717,1571.1468944681696,1520.2162718170152,1348.1376977156624,,1334.7276856398537,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,1,Gyda Westvold Hansen,Norway,4,2024,11,2002-04-20T00:00:00.000000,21.806981519507183,31,0,139.0
1521.3098529654462,1465.0947788760263,1367.6210850152431,,1336.666195195348,1516.4181308071877,1458.6062328066469,1351.977537044852,,1319.5399054795714,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,2,Ida Marie Hagen,Norway,60,2024,11,2000-08-18T00:00:00.000000,23.477070499657767,30,0,139.0
1462.5765537775512,1435.400010341637,1336.9401262428278,,1327.6295704198812,1457.2070015768447,1429.1516452973071,1315.0,,1312.0515505767737,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,3,Mari Leinan Lund,Norway,8,2024,11,1999-05-28T00:00:00.000000,24.70362765229295,20,0,139.0
1465.6902544779532,1418.413719146254,1347.3494511074357,,1314.30566513303,1461.5047247961238,1412.7281056975423,1334.7794588049728,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,4,Nathalie Armbruster,Germany,168,2024,11,2006-01-02T00:00:00.000000,18.102669404517453,24,0,139.0
1446.4700979151298,1409.667044005007,1343.0457432164956,,1312.30566513303,1442.8363313011191,1406.8221562767642,1334.4583755136598,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,5,Haruka Kasai,Japan,88,2024,11,2004-02-04T00:00:00.000000,20.01368925393566,24,0,139.0
1404.8869970335777,1383.5463343460644,1316.7823416606614,,1305.8672012011416,1401.128418429062,1380.9943798555291,1317.261659973232,,1295.2764412509696,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,6,Jenny Nowak,Germany,25,2024,11,2002-08-20T00:00:00.000000,21.47296372347707,30,0,139.0
1344.7035625248495,1323.122210464671,1309.7827965175732,,1305.675840059915,1340.212210202644,1322.944171683903,1307.7442990163536,,1297.2012323946185,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,7,Léna Brocard,France,53,2024,11,2000-05-19T00:00:00.000000,23.72621492128679,31,0,139.0
1296.2382934967432,1286.6002490798148,1293.2830413673455,,1299.952751972353,1291.3706520864046,1290.5125675363083,1300.8705513148889,,1293.2390864957583,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,8,Maria Gerboth,Germany,66,2024,11,2002-06-19T00:00:00.000000,21.642710472279266,32,0,139.0
1312.138562707316,1301.8429640942438,1290.3880041287985,,1304.30566513303,1308.8507862442768,1304.89174669367,1297.0,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,9,Svenja Wuerth,Germany,165,2024,11,1993-08-20T00:00:00.000000,30.472279260780287,22,0,139.0
1232.238696715907,1217.4897075553313,1317.100863487189,,1296.1641039428775,1227.701125296845,1216.3991908543835,1313.0,,1293.464004640433,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,10,Annika Malacinski,USA,61,2024,11,2001-05-09T00:00:00.000000,22.754277891854898,30,0,139.0
1449.5799616461184,1427.4561368102388,1326.2087666261357,,1310.3491310227466,1452.617623498941,1424.073517428275,1323.0,,1310.6888529772268,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,11,Lisa Hirner,Austria,52,2024,11,2003-10-03T00:00:00.000000,20.35318275154004,28,0,139.0
1264.17330293121,1276.9533269273184,1256.0343016058246,,1298.30566513303,1262.7461046019127,1276.475926285846,1267.833811763218,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,12,Annalena Slamik,Austria,41,2024,11,2003-03-23T00:00:00.000000,20.88432580424367,26,0,139.0
1287.1191582131542,1299.4059902573429,1278.057441040062,,1302.5204542634017,1287.4711333641303,1302.6578521189904,1289.0,,1306.6141580359836,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,13,Veronica Gianmoena,Italy,29,2024,11,1995-10-25T00:00:00.000000,28.292950034223136,29,0,139.0
1380.9741679460328,1369.0630293355753,1326.9778289268074,,1310.4218483038558,1385.2852219730728,1378.4403650911536,1319.5833883360035,,1317.1515505767738,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,14,Anju Nakamura,Japan,67,2024,11,2000-01-23T00:00:00.000000,24.046543463381244,32,0,139.0
1389.6168513649911,1379.5123245321838,1290.7398802384162,,1317.162201399518,1395.287881976495,1377.8739627326663,1296.0661603256838,,1326.452182107148,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,15,Yuna Kasai,Japan,161,2024,11,2004-02-04T00:00:00.000000,20.01368925393566,30,0,139.0
1289.5330139466346,1280.7331932242616,1330.499711165769,,1290.30566513303,1293.2537307109938,1277.2779665494031,1325.422505120565,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,16,Daniela Dejori,Italy,37,2024,11,2002-08-01T00:00:00.000000,21.52498288843258,26,0,139.0
1262.028613389925,1268.37381225665,1296.2270897233277,,1288.30566513303,1266.0283816852402,1269.739176379695,1299.0,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,17,Jonna Kil,Poland,68,2024,11,2000-07-09T00:00:00.000000,23.586584531143053,12,0,139.0
1182.6270792599955,1196.1427790174555,1268.3826033778598,,1286.30566513303,1185.514758155685,1198.5980639491083,1283.0,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,18,Claudia Purker,Austria,177,2024,11,1999-01-15T00:00:00.000000,25.06776180698152,19,0,139.0
1222.481832824743,1240.411342417681,1272.0641091279897,,1284.30566513303,1227.5398731324128,1245.0775109724948,1280.548892930717,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,19,Sana Azegami,Japan,162,2024,11,2001-11-04T00:00:00.000000,22.26420260095825,21,0,139.0
1246.9544790913096,1261.0976525881647,1290.0875733509465,,1282.30566513303,1253.8073081309628,1269.4259004834655,1291.1466262351291,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,20,Hanna Midtsundstad,Norway,3,2024,11,1999-09-22T00:00:00.000000,24.383299110198493,11,0,139.0
1290.7482710629338,,,,1280.30566513303,1300.0,,,,1300.0,2024-02-09,Otepää,Estonia,L,5.0,Mass Start,1,World Cup,21,Lumia Nurmela,Finland,233,2024,11,2008-04-23T00:00:00.000000,15.797399041752223,1,0,139.0
1527.497209671052,1471.9139844140473,1367.6210850152431,,1336.666195195348,1521.3098529654462,1465.0947788760263,1351.977537044852,,1319.5399054795714,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,1,Ida Marie Hagen,Norway,60,2024,12,2000-08-18T00:00:00.000000,23.479808350444905,31,0,139.0
1453.652568721238,1417.030520840194,1343.0457432164956,,1312.30566513303,1446.4700979151298,1409.667044005007,1334.4583755136598,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,2,Haruka Kasai,Japan,88,2024,12,2004-02-04T00:00:00.000000,20.01642710472279,25,0,139.0
1578.5795940157316,1525.6184297810228,1361.9872743195783,,1352.9407010637717,1575.8386891470022,1522.2416917571409,1348.1376977156624,,1334.7276856398537,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,3,Gyda Westvold Hansen,Norway,4,2024,12,2002-04-20T00:00:00.000000,21.809719370294317,32,0,139.0
1411.178944231336,1389.6724605551644,1316.7823416606614,,1305.8672012011416,1404.8869970335777,1383.5463343460644,1317.261659973232,,1295.2764412509696,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,4,Jenny Nowak,Germany,25,2024,12,2002-08-20T00:00:00.000000,21.475701574264203,31,0,139.0
1466.093675191863,1439.0317825502011,1336.9401262428278,,1327.6295704198812,1462.5765537775512,1435.400010341637,1315.0,,1312.0515505767737,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,5,Mari Leinan Lund,Norway,8,2024,12,1999-05-28T00:00:00.000000,24.70636550308008,21,0,139.0
1452.4051216179378,1430.3113439193935,1326.2087666261357,,1310.3491310227466,1449.5799616461184,1427.4561368102388,1323.0,,1310.6888529772268,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,6,Lisa Hirner,Austria,52,2024,12,2003-10-03T00:00:00.000000,20.355920602327178,29,0,139.0
1466.9853038133358,1420.5259938928475,1347.3494511074357,,1314.30566513303,1465.6902544779532,1418.413719146254,1334.7794588049728,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,7,Nathalie Armbruster,Germany,168,2024,12,2006-01-02T00:00:00.000000,18.105407255304584,25,0,139.0
1348.590495613405,1327.051533960013,1309.7827965175732,,1305.675840059915,1344.7035625248495,1323.122210464671,1307.7442990163536,,1297.2012323946185,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,8,Léna Brocard,France,53,2024,12,2000-05-19T00:00:00.000000,23.72895277207392,32,0,139.0
1315.9708058503584,1305.4073603368242,1290.3880041287985,,1304.30566513303,1312.138562707316,1301.8429640942438,1297.0,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,9,Svenja Wuerth,Germany,165,2024,12,1993-08-20T00:00:00.000000,30.475017111567418,23,0,139.0
1299.4935249678845,1289.6158153944257,1293.2830413673455,,1299.952751972353,1296.2382934967432,1286.6002490798148,1300.8705513148889,,1293.2390864957583,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,10,Maria Gerboth,Germany,66,2024,12,2002-06-19T00:00:00.000000,21.645448323066393,33,0,139.0
1236.3315676289856,1221.4715758218904,1317.100863487189,,1296.1641039428775,1232.238696715907,1217.4897075553313,1313.0,,1293.464004640433,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,11,Annika Malacinski,USA,61,2024,12,2001-05-09T00:00:00.000000,22.757015742642025,31,0,139.0
1387.8432172175549,1377.7575993254118,1290.7398802384162,,1317.162201399518,1389.6168513649911,1379.5123245321838,1296.0661603256838,,1326.452182107148,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,12,Yuna Kasai,Japan,161,2024,12,2004-02-04T00:00:00.000000,20.01642710472279,31,0,139.0
1289.793305617473,1280.9212290951807,1330.499711165769,,1290.30566513303,1289.5330139466346,1280.7331932242616,1325.422505120565,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,13,Daniela Dejori,Italy,37,2024,12,2002-08-01T00:00:00.000000,21.527720739219713,27,0,139.0
1383.9501756820334,1368.2747717488346,1335.0648229101623,,1321.464508133676,1387.8012324246774,1371.8009396914756,1323.9052265511968,,1325.2523625102071,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,14,Marte Leinan Lund,Norway,7,2024,12,2001-04-01T00:00:00.000000,22.86105407255305,28,0,139.0
1376.2671502629123,1364.6182330337415,1326.9778289268074,,1310.4218483038558,1380.9741679460328,1369.0630293355753,1319.5833883360035,,1317.1515505767738,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,15,Anju Nakamura,Japan,67,2024,12,2000-01-23T00:00:00.000000,24.04928131416838,33,0,139.0
1284.2530265901855,1296.0427792705914,1278.057441040062,,1302.5204542634017,1287.1191582131542,1299.4059902573429,1289.0,,1306.6141580359836,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,16,Veronica Gianmoena,Italy,29,2024,12,1995-10-25T00:00:00.000000,28.295687885010267,30,0,139.0
1260.9323028287304,1273.2520662813022,1256.0343016058246,,1298.30566513303,1264.17330293121,1276.9533269273184,1267.833811763218,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,17,Annalena Slamik,Austria,41,2024,12,2003-03-23T00:00:00.000000,20.8870636550308,27,0,139.0
1180.614961030284,1193.6939310294963,1268.3826033778598,,1286.30566513303,1182.6270792599955,1196.1427790174555,1283.0,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,18,Claudia Purker,Austria,177,2024,12,1999-01-15T00:00:00.000000,25.07049965776865,20,0,139.0
1256.71814558222,1262.9225066415304,1296.2270897233277,,1288.30566513303,1262.028613389925,1268.37381225665,1299.0,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,19,Jonna Kil,Poland,68,2024,12,2000-07-09T00:00:00.000000,23.589322381930184,13,0,139.0
1217.25184626208,1234.75941612189,1272.0641091279897,,1284.30566513303,1222.481832824743,1240.411342417681,1280.548892930717,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,20,Sana Azegami,Japan,162,2024,12,2001-11-04T00:00:00.000000,22.26694045174538,22,0,139.0
1239.9551123266197,1253.8567512102022,1290.0875733509465,,1282.30566513303,1246.9544790913096,1261.0976525881647,1291.1466262351291,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,21,Hanna Midtsundstad,Norway,3,2024,12,1999-09-22T00:00:00.000000,24.386036960985624,12,0,139.0
1281.371470139981,1290.6191515003327,,,1280.30566513303,1290.7482710629338,1300.0,,,1300.0,2024-02-10,Otepää,Estonia,L,5.0,Individual,0,World Cup,22,Lumia Nurmela,Finland,233,2024,12,2008-04-23T00:00:00.000000,15.800136892539356,2,0,139.0
1533.0093402257328,1477.9465297703246,1367.6210850152431,,1336.666195195348,1527.497209671052,1471.9139844140473,1351.977537044852,,1319.5399054795714,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,1,Ida Marie Hagen,Norway,60,2024,13,2000-08-18T00:00:00.000000,23.482546201232033,32,0,139.0
1472.038094457227,1444.8715989613231,1336.9401262428278,,1327.6295704198812,1466.093675191863,1439.0317825502011,1315.0,,1312.0515505767737,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,2,Mari Leinan Lund,Norway,8,2024,13,1999-05-28T00:00:00.000000,24.709103353867217,22,0,139.0
1580.8509984171412,1528.4350399474256,1361.9872743195783,,1352.9407010637717,1578.5795940157316,1525.6184297810228,1348.1376977156624,,1334.7276856398537,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,3,Gyda Westvold Hansen,Norway,4,2024,13,2002-04-20T00:00:00.000000,21.812457221081452,33,0,139.0
1457.7861894429884,1421.4319511568724,1343.0457432164956,,1312.30566513303,1453.652568721238,1417.030520840194,1334.4583755136598,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,4,Haruka Kasai,Japan,88,2024,13,2004-02-04T00:00:00.000000,20.019164955509925,26,0,139.0
1415.3835509413416,1393.7908527228062,1316.7823416606614,,1305.8672012011416,1411.178944231336,1389.6724605551644,1317.261659973232,,1295.2764412509696,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,5,Jenny Nowak,Germany,25,2024,13,2002-08-20T00:00:00.000000,21.478439425051334,32,0,139.0
1391.624309414443,1381.1931373996058,1290.7398802384162,,1317.162201399518,1387.8432172175549,1377.7575993254118,1296.0661603256838,,1326.452182107148,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,6,Yuna Kasai,Japan,161,2024,13,2004-02-04T00:00:00.000000,20.019164955509925,32,0,139.0
1304.674763327609,1294.4231156391295,1293.2830413673455,,1299.952751972353,1299.4935249678845,1289.6158153944257,1300.8705513148889,,1293.2390864957583,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,7,Maria Gerboth,Germany,66,2024,13,2002-06-19T00:00:00.000000,21.648186173853524,34,0,139.0
1351.3350218564738,1329.8532447582706,1309.7827965175732,,1305.675840059915,1348.590495613405,1327.051533960013,1307.7442990163536,,1297.2012323946185,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,8,Léna Brocard,France,53,2024,13,2000-05-19T00:00:00.000000,23.731690622861052,33,0,139.0
1451.2380488782162,1429.371924830316,1326.2087666261357,,1310.3491310227466,1452.4051216179378,1430.3113439193935,1323.0,,1310.6888529772268,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,9,Lisa Hirner,Austria,52,2024,13,2003-10-03T00:00:00.000000,20.358658453114305,30,0,139.0
1317.4947403237873,1306.7923054955334,1290.3880041287985,,1304.30566513303,1315.9708058503584,1305.4073603368242,1297.0,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,10,Svenja Wuerth,Germany,165,2024,13,1993-08-20T00:00:00.000000,30.477754962354553,24,0,139.0
1262.8965756897665,1274.4925064725817,1256.0343016058246,,1298.30566513303,1260.9323028287304,1273.2520662813022,1267.833811763218,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,11,Annalena Slamik,Austria,41,2024,13,2003-03-23T00:00:00.000000,20.889801505817932,28,0,139.0
1237.8771616673905,1223.0357260310195,1317.100863487189,,1296.1641039428775,1236.3315676289856,1221.4715758218904,1313.0,,1293.464004640433,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,12,Annika Malacinski,USA,61,2024,13,2001-05-09T00:00:00.000000,22.759753593429156,32,0,139.0
1182.4739456302725,1194.9282227756285,1268.3826033778598,,1286.30566513303,1180.614961030284,1193.6939310294963,1283.0,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,13,Claudia Purker,Austria,177,2024,13,1999-01-15T00:00:00.000000,25.073237508555785,21,0,139.0
1460.106823893917,1414.8372023837028,1347.3494511074357,,1314.30566513303,1466.9853038133358,1420.5259938928475,1334.7794588049728,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,14,Nathalie Armbruster,Germany,168,2024,13,2006-01-02T00:00:00.000000,18.10814510609172,26,0,139.0
1370.7703812304292,1359.4059651739744,1326.9778289268074,,1310.4218483038558,1376.2671502629123,1364.6182330337415,1319.5833883360035,,1317.1515505767738,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,15,Anju Nakamura,Japan,67,2024,13,2000-01-23T00:00:00.000000,24.05201916495551,34,0,139.0
1285.641715723825,1276.9593388731696,1330.499711165769,,1290.30566513303,1289.793305617473,1280.9212290951807,1325.422505120565,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,16,Daniela Dejori,Italy,37,2024,13,2002-08-01T00:00:00.000000,21.530458590006845,28,0,139.0
1279.1865335865505,1290.678622055705,1278.057441040062,,1302.5204542634017,1284.2530265901855,1296.0427792705914,1289.0,,1306.6141580359836,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,17,Veronica Gianmoena,Italy,29,2024,13,1995-10-25T00:00:00.000000,28.2984257357974,31,0,139.0
1251.3281413525297,1257.4333184693714,1296.2270897233277,,1288.30566513303,1256.71814558222,1262.9225066415304,1299.0,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,18,Jonna Kil,Poland,68,2024,13,2000-07-09T00:00:00.000000,23.592060232717316,14,0,139.0
1211.8183251396292,1228.992148703549,1272.0641091279897,,1284.30566513303,1217.25184626208,1234.75941612189,1280.548892930717,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,19,Sana Azegami,Japan,162,2024,13,2001-11-04T00:00:00.000000,22.269678302532512,23,0,139.0
1232.873217841916,1246.6025618550614,1290.0875733509465,,1282.30566513303,1239.9551123266197,1253.8567512102022,1291.1466262351291,,1300.0,2024-02-11,Otepää,Estonia,L,5.0,Individual,0,World Cup,20,Hanna Midtsundstad,Norway,3,2024,13,1999-09-22T00:00:00.000000,24.38877481177276,13,0,139.0
1540.3159683751924,1486.1123792006788,1367.6210850152431,,1336.666195195348,1533.0093402257328,1477.9465297703246,1351.977537044852,,1319.5399054795714,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,1,Ida Marie Hagen,Norway,60,2024,14,2000-08-18T00:00:00.000000,23.5564681724846,33,0,340.0
1480.320667366706,1453.168844433568,1336.9401262428278,,1327.6295704198812,1472.038094457227,1444.8715989613231,1315.0,,1312.0515505767737,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,2,Mari Leinan Lund,Norway,8,2024,14,1999-05-28T00:00:00.000000,24.78302532511978,23,0,340.0
1584.620754367735,1533.0228084814776,1361.9872743195783,,1352.9407010637717,1580.8509984171412,1528.4350399474256,1348.1376977156624,,1334.7276856398537,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,3,Gyda Westvold Hansen,Norway,4,2024,14,2002-04-20T00:00:00.000000,21.88637919233402,34,0,340.0
1458.1419750561736,1436.222529579314,1326.2087666261357,,1310.3491310227466,1451.2380488782162,1429.371924830316,1323.0,,1310.6888529772268,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,4,Lisa Hirner,Austria,52,2024,14,2003-10-03T00:00:00.000000,20.432580424366872,31,0,340.0
1465.6190508009909,1421.2185224155744,1347.3494511074357,,1314.30566513303,1460.106823893917,1414.8372023837028,1334.7794588049728,,1300.0,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,5,Nathalie Armbruster,Germany,168,2024,14,2006-01-02T00:00:00.000000,18.18206707734429,27,0,340.0
1421.512138804396,1399.9583107722792,1316.7823416606614,,1305.8672012011416,1415.3835509413416,1393.7908527228062,1317.261659973232,,1295.2764412509696,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,6,Jenny Nowak,Germany,25,2024,14,2002-08-20T00:00:00.000000,21.5523613963039,33,0,340.0
1461.2496774230156,1425.571136756449,1343.0457432164956,,1312.30566513303,1457.7861894429884,1421.4319511568724,1334.4583755136598,,1300.0,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,7,Haruka Kasai,Japan,88,2024,14,2004-02-04T00:00:00.000000,20.093086926762492,27,0,340.0
1337.4154536646415,1323.923049293932,1328.618871720116,,,1329.996997299164,1316.7672742397028,1319.0,,,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,8,Minja Korhonen,Finland,200,2024,14,2007-05-19T00:00:00.000000,16.807665982203968,14,0,340.0
1395.4852676177825,1384.8396422771473,1290.7398802384162,,1317.162201399518,1391.624309414443,1381.1931373996058,1296.0661603256838,,1326.452182107148,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,9,Yuna Kasai,Japan,161,2024,14,2004-02-04T00:00:00.000000,20.093086926762492,33,0,340.0
1355.7503957234082,1334.495041344783,1309.7827965175732,,1305.675840059915,1351.3350218564738,1329.8532447582706,1307.7442990163536,,1297.2012323946185,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,10,Léna Brocard,France,53,2024,14,2000-05-19T00:00:00.000000,23.80561259411362,34,0,340.0
1391.5539715453958,1370.735822168083,,,1319.516798546766,1389.7519822711513,1368.6054592484545,,,1310.0,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,11,Ema Volavsek,Slovenia,49,2024,14,2002-12-15T00:00:00.000000,21.232032854209447,19,0,340.0
1372.2655769402868,1360.892659579858,1326.9778289268074,,1310.4218483038558,1370.7703812304292,1359.4059651739744,1319.5833883360035,,1317.1515505767738,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,12,Anju Nakamura,Japan,67,2024,14,2000-01-23T00:00:00.000000,24.125941136208077,35,0,340.0
1383.8499837705394,1368.4179069753716,1335.0648229101623,,1321.464508133676,1383.9501756820334,1368.2747717488346,1323.9052265511968,,1325.2523625102071,2024-03-09,Holmenkollen,Norway,L,5.0,Individual,0,World Cup,13,Marte Leinan Lund,Norway,7,2024,14,2001-04-01T00:00:00.000000,22.937713894592743,29,0,340.0
